KAach,KEach,DVach,EC50ach,m2max,chemax,IC50m2,IC50che,KAunk,KEunk,DVunk,EC50unk,MAXunk,test_freq,SS,
0.3,0.353083844,0.779957701,6,5.383,0,0,7,7,1,1,7,5,0,0.3,2.62E-05
0.3,0.352910794,0.763996925,6.010987069,5.383,0,0,7,7,1,1,7,5,0,0.3,2.61E-05
0.3,0.355231644,0.78115197,6,5.383,0,0,7,7,1,1,7,5,0,0.3,2.62E-05
0.3,0.358466471,0.760258275,6.012316092,5.383,0,0,7,7,1,1,7,5,0,0.3,2.61E-05
0.3,0.356947885,0.768958443,6.008188163,5.383,0,0,7,7,1,1,7,5,0,0.3,2.61E-05
0.3,0.354367175,0.771662277,6.004842263,5.383,0,0,7,7,1,1,7,5,0,0.3,2.61E-05
0.3,0.854084224,0.238788886,6.520836795,5.383,0,0,7,7,1,1,7,5,0,0.3,2.75E-05
0.3,0.384417684,0.668110943,6.068610398,5.383,0,0,7,7,1,1,7,5,0,0.3,2.59E-05
0.3,0.363639052,0.741799872,6.022465841,5.383,0,0,7,7,1,1,7,5,0,0.3,2.61E-05
0.3,0.351790401,0.781283739,6,5.383,0,0,7,7,1,1,7,5,0,0.3,2.62E-05
0.3,0.352894729,0.78013844,5.99792896,5.383,0,0,7,7,1,1,7,5,0,0.3,2.62E-05
0.3,0.352733746,0.781321849,6,5.383,0,0,7,7,1,1,7,5,0,0.3,2.62E-05
0.3,0.352961092,0.780063328,6,5.383,0,0,7,7,1,1,7,5,0,0.3,2.62E-05
0.7,1.846975738,0.507344479,6.388181173,5.383,0,0,7,7,1,1,7,5,0,0.7,1.48E-05
0.7,44.17680596,0.068242182,7.238764224,5.383,0,0,7,7,1,1,7,5,0,0.7,5.37E-05
0.7,43.13697999,0.108782994,7.047289782,5.383,0,0,7,7,1,1,7,5,0,0.7,3.42E-05
0.7,39.85785832,0.182157115,6.827876745,5.383,0,0,7,7,1,1,7,5,0,0.7,2.02E-05
0.7,48.52666783,0.137787748,6.935913649,5.383,0,0,7,7,1,1,7,5,0,0.7,2.62E-05
0.7,47.7534423,0.100158617,7.103490696,5.383,0,0,7,7,1,1,7,5,0,0.7,3.92E-05
0.7,48.04432667,0.068824784,7.245940265,5.383,0,0,7,7,1,1,7,5,0,0.7,5.45E-05
0.7,46.0955432,0.077624806,7.186192702,5.383,0,0,7,7,1,1,7,5,0,0.7,4.77E-05
0.7,1.898856477,0.503780733,6.391654972,5.383,0,0,7,7,1,1,7,5,0,0.7,1.48E-05
0.7,33.48695778,0.415023748,6.490602547,5.383,0,0,7,7,1,1,7,5,0,0.7,1.35E-05
0.7,1.34598299,0.59530082,6.318202641,5.383,0,0,7,7,1,1,7,5,0,0.7,1.46E-05
0.7,0.701339281,1.238057183,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,36.95484373,0.227328933,6.753341516,5.383,0,0,7,7,1,1,7,5,0,0.7,1.73E-05
0.7,48.2708761,0.235311363,6.740598717,5.383,0,0,7,7,1,1,7,5,0,0.7,1.69E-05
0.7,0.700520755,1.239043115,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.699135117,1.238930877,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.701677656,1.23676266,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.701996179,1.238097498,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.699097345,1.238122888,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,46.19714778,0.142071048,6.989826462,5.383,0,0,7,7,1,1,7,5,0,0.7,3.06E-05
0.7,36.6426418,0.147186138,6.928745948,5.383,0,0,7,7,1,1,7,5,0,0.7,2.55E-05
0.7,0.605975355,1.682127406,5.867118405,5.383,0,0,7,7,1,1,7,5,0,0.7,1.47E-05
0.7,0.747770829,1.109080186,6.047825527,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.697970985,1.237671615,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,38.13579201,0.199771914,6.800590666,5.383,0,0,7,7,1,1,7,5,0,0.7,1.90E-05
0.7,0.700079773,1.237734915,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,43.49149029,0.231092844,6.738289878,5.383,0,0,7,7,1,1,7,5,0,0.7,1.68E-05
0.7,0.699442025,1.239399223,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.698539957,1.237540331,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,50.19511637,0.179925404,6.853920888,5.383,0,0,7,7,1,1,7,5,0,0.7,2.13E-05
0.7,47.56439254,0.298879572,6.629413119,5.383,0,0,7,7,1,1,7,5,0,0.7,1.44E-05
0.7,0.699755554,1.237427331,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.802150578,1.003065443,6.09194771,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,46.91656716,0.29829455,6.630000831,5.383,0,0,7,7,1,1,7,5,0,0.7,1.44E-05
0.7,0.699091228,1.238376247,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,28.75738747,0.492683968,6.416477093,5.383,0,0,7,7,1,1,7,5,0,0.7,1.40E-05
0.7,0.698300159,1.238093029,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.817631677,0.973494443,6.104657744,5.383,0,0,7,7,1,1,7,5,0,0.7,1.44E-05
0.7,44.93302023,0.413549812,6.492498497,5.383,0,0,7,7,1,1,7,5,0,0.7,1.35E-05
0.7,46.98184422,0.225043784,6.746166248,5.383,0,0,7,7,1,1,7,5,0,0.7,1.70E-05
0.7,0.700951599,1.239541308,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.70212578,1.237765107,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.698016699,1.239730594,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.700389549,1.238119305,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,1.069675977,0.71882936,6.236773432,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.700043028,1.236237277,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.700405111,1.238266026,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.699472156,1.239346052,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.699176171,1.237596384,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.700507723,1.238113249,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,41.9713417,0.085526757,7.103960974,5.383,0,0,7,7,1,1,7,5,0,0.7,4.10E-05
0.7,0.700259613,1.239001381,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.69696158,1.253843998,5.994309689,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.699820312,1.237498749,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,1.956044003,0.5,6.395301931,5.383,0,0,7,7,1,1,7,5,0,0.7,1.48E-05
0.7,1.286328049,0.615457193,6.304013196,5.383,0,0,7,7,1,1,7,5,0,0.7,1.46E-05
0.7,38.39525285,0.224193838,6.743927586,5.383,0,0,7,7,1,1,7,5,0,0.7,1.70E-05
0.7,1.060750752,0.722464338,6.234136113,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,48.92317515,0.28963682,6.64076314,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,31.92150236,0.466110214,6.440551048,5.383,0,0,7,7,1,1,7,5,0,0.7,1.38E-05
0.7,47.75034187,0.237293151,6.733238304,5.383,0,0,7,7,1,1,7,5,0,0.7,1.66E-05
0.7,0.699618311,1.238363516,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,1.553405584,0.546461762,6.355666645,5.383,0,0,7,7,1,1,7,5,0,0.7,1.47E-05
0.7,0.698814515,1.237105831,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,40.83246661,0.230441738,6.739681958,5.383,0,0,7,7,1,1,7,5,0,0.7,1.68E-05
0.7,51.79812197,0.363744126,6.550409882,5.383,0,0,7,7,1,1,7,5,0,0.7,1.36E-05
0.7,39.7225926,0.174271937,6.857116932,5.383,0,0,7,7,1,1,7,5,0,0.7,2.15E-05
0.7,39.93001902,0.16847174,6.834221663,5.383,0,0,7,7,1,1,7,5,0,0.7,2.16E-05
0.7,1.685976189,0.525622008,6.372291059,5.383,0,0,7,7,1,1,7,5,0,0.7,1.47E-05
0.7,0.738177531,1.135146722,6.038055409,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.701600476,1.239978801,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
