Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,271.048981,271.354004,271.927002,271.201996,273.146973,270.667999,270.781982,270.438995,272.231995
0.02,273.070984,272.879974,274.596985,274.520996,277.076996,272.269989,273.528992,273.79599,275.817993
0.04,275.855988,274.787994,278.792999,278.832001,281.807007,275.054993,276.695007,277.725006,280.281006
0.06,279.556,277.039001,282.68399,283.295013,287.223999,278.296997,279.747009,281.998016,284.934998
0.08,283.867004,279.747009,287.338989,288.10199,293.02298,281.960022,283.791016,287.186005,290.35199
0.1,288.712006,283.141998,292.793976,293.480011,299.737,286.460999,288.596985,292.488983,296.723022
0.12,294.51001,286.957001,298.631012,299.088013,306.984985,291.839996,293.365997,299.088013,303.436981
0.14,300.537994,291.039001,304.428986,304.848999,313.699005,297.562012,298.402008,306.108002,310.723999
0.16,307.09903,295.235016,310.609009,310.990997,321.138,302.597992,303.742004,312.593018,317.819
0.18,313.546997,299.928009,316.446014,316.675018,329.492981,307.901001,309.427002,319.878998,325.753998
0.2,320.756989,304.811005,322.701996,322.626007,337.695007,313.546997,314.615021,327.585022,334.260986
0.22,328.272003,309.807983,329.302002,328.767975,345.934998,319.72699,320.56601,335.519989,343.416992
0.24,336.053986,313.699005,335.977997,334.872009,354.251007,326.020996,327.013,343.76001,352.304993
0.26,343.339996,318.886993,342.005005,340.669983,362.529022,333.536011,332.963989,352.153015,362.03302
0.28,350.778992,323.656006,348.109009,346.240021,370.539978,341.241974,339.563995,360.583984,371.569977
0.3,358.371002,328.424011,353.868988,351.466003,378.054993,348.222992,345.782013,369.091003,380.535004
0.32,365.313995,333.040009,359.438995,356.615997,385.455994,354.593994,351.695007,377.292999,390.109985
0.34,371.914001,337.694,364.39801,361.27002,392.971985,361.346985,357.722015,385.571014,399.609009
0.36,378.322998,341.623993,368.862,365.542999,399.686005,367.640991,363.330017,393.543976,408.497986
0.38,384.350006,345.438995,373.286987,369.166992,406.132996,373.210999,368.518005,401.402008,417.005005
0.4,390.148987,348.947998,376.834991,372.561981,412.427002,379.276001,373.896973,408.459991,425.817017
0.42,395.222015,352.420013,380.192017,375.384979,417.768005,385.380005,378.589996,415.632019,433.867004
0.44,399.723999,355.319,383.244019,377.86499,422.764984,391.026001,382.899994,422.269989,441.076996
0.46,403.919983,357.570007,385.455994,379.847992,427,395.985016,387.097015,428.487976,448.859009
0.48,407.314972,359.667999,387.402008,381.146027,431.311005,400.29599,390.759003,434.134003,455.419983
0.5,410.519989,361.766022,388.889984,382.519012,434.591003,404.415985,393.848999,439.283997,460.952026
0.52,412.809021,363.025024,389.804993,382.97702,437.186005,408.001984,396.901001,444.204987,466.712006
0.54,415.020996,364.208008,390.186981,382.939026,439.703003,410.977997,399.075012,448.325012,471.138
0.56,416.584991,365.084991,390.453979,382.899994,441.534027,413.83902,401.325989,451.949005,475.410004
0.58,417.272003,365.505005,390.148987,382.365997,442.831024,416.471008,402.776001,455.11499,479.149017
0.6,417.959015,365.734009,389.079987,381.373993,443.747009,418.264008,403.768005,457.403992,481.781006
0.62,417.881989,365.238007,388.394012,380.039001,444.395996,419.941986,404.759003,459.540985,484.450989
0.64,417.61499,364.932007,386.944,378.513,444.585999,421.278015,405.674988,461.10498,486.321014
0.66,416.96701,364.246002,384.998993,376.415009,444.51001,422.040985,405.789001,461.944,487.540985
0.68,415.821991,363.178009,383.320007,374.203003,444.166992,422.917999,405.636993,462.89798,488.53299
0.7,414.257996,362.03302,380.993011,371.951996,443.593994,423.414001,405.674988,463.393005,488.953003
0.72,412.274994,360.545013,378.170013,368.899994,442.832001,423.299988,405.292999,463.507996,488.876984
0.74,410.290985,358.904999,375.613983,366.076996,441.686981,423.376007,404.531006,463.432007,488.265991
