KAach,KEach,DVach,EC50ach,m2max,chemax,IC50m2,IC50che,KAunk,KEunk,DVunk,EC50unk,MAXunk,test_freq,SS,
0.3,0.295228845,0.779265732,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296857035,0.7769911,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.298147457,0.777736538,6.001150071,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295437719,0.777325078,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295755546,0.777730864,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.297544881,0.779060046,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.29608304,0.775400027,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296379809,0.777966161,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.297737591,0.7698379,6.004765884,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.30686076,0.717363063,6.034872754,5.383,0,0,7,7,1,1,7,5,0,0.3,1.89E-05
0.3,0.298022323,0.768040604,6.005286019,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296849554,0.777578966,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.453846753,0.36003909,6.335487709,5.383,0,0,7,7,1,1,7,5,0,0.3,1.85E-05
0.3,0.296882542,0.777724357,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.48547704,0.328289675,6.37619381,5.383,0,0,7,7,1,1,7,5,0,0.3,1.86E-05
0.3,0.296946856,0.777136016,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295895315,0.776854549,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.294384804,0.778508413,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296800545,0.778146969,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295713195,0.776164283,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296757291,0.777390144,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296516037,0.777235351,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295732601,0.776792098,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.294384161,0.777894224,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295920492,0.774645902,6.001175715,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.298066913,0.775007598,6.001015593,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296839221,0.777130586,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296945641,0.758581,6.008388421,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.29527082,0.778108003,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.300966343,0.776521252,6.003256615,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296234103,0.777652585,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.294645459,0.770612989,6.00381317,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.29650029,0.777416146,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.297576022,0.776767087,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296322966,0.777202244,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296416044,0.777283327,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.363098833,0.505214295,6.187491193,5.383,0,0,7,7,1,1,7,5,0,0.3,1.85E-05
0.3,0.298958269,0.76240999,6.007916279,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.293651034,0.799739297,5.987210827,5.383,0,0,7,7,1,1,7,5,0,0.3,1.91E-05
0.3,0.29752969,0.777580806,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.298342932,0.77343599,6.002707569,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.297439256,0.778610334,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.477336123,0.336862603,6.364786933,5.383,0,0,7,7,1,1,7,5,0,0.3,1.86E-05
0.3,0.296393261,0.778910624,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296961791,0.777901046,6.000445695,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296785635,0.774450913,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296119651,0.776979041,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295648121,0.768113353,6.00474811,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295635996,0.777496687,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296546267,0.77746588,6.000746347,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.569587545,0.276809336,6.453136573,5.383,0,0,7,7,1,1,7,5,0,0.3,1.89E-05
0.3,0.296312729,0.776850899,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.297837314,0.779084362,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296370949,0.777554964,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295932382,0.777778807,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.298203522,0.777186118,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296198587,0.779555604,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296378072,0.777470297,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.299773514,0.752085412,6.013808202,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.29606407,0.777462154,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.294596621,0.776703968,6.000347271,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295512084,0.778171128,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296407184,0.777877038,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296305555,0.77681139,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296003725,0.777683931,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.297914468,0.777389174,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296400428,0.778834427,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296527786,0.777506077,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.295838599,0.778064915,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.293718789,0.776564954,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.309017491,0.693077797,6.049500294,5.383,0,0,7,7,1,1,7,5,0,0.3,1.89E-05
0.3,0.296843161,0.778013359,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.296066338,0.777261894,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.298667912,0.778115324,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.308391149,0.702818422,6.043999066,5.383,0,0,7,7,1,1,7,5,0,0.3,1.89E-05
0.3,0.688852549,0.23283278,6.527587616,5.383,0,0,7,7,1,1,7,5,0,0.3,1.94E-05
0.3,0.296136528,0.77757393,6,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.3,0.301983544,0.739321019,6.022116446,5.383,0,0,7,7,1,1,7,5,0,0.3,1.90E-05
0.7,1.547507076,0.215825445,6.785797432,5.383,0,0,7,7,1,1,7,5,0,0.7,3.36E-06
0.7,2.291585643,0.146926628,6.93836692,5.383,0,0,7,7,1,1,7,5,0,0.7,4.30E-06
0.7,46.92135675,0.047019897,7.342931776,5.383,0,0,7,7,1,1,7,5,0,0.7,1.38E-05
0.7,0.320410025,1.334248427,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.451794604,0.541973202,6.391923776,5.383,0,0,7,7,1,1,7,5,0,0.7,3.01E-06
0.7,0.322464513,1.300442504,6.011298385,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,3.211577511,0.097751358,7.097348181,5.383,0,0,7,7,1,1,7,5,0,0.7,6.50E-06
0.7,0.320506614,1.334876687,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321130736,1.335151319,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.407964651,0.643372282,6.31780332,5.383,0,0,7,7,1,1,7,5,0,0.7,3.02E-06
0.7,42.34013151,0.027436427,7.512607515,5.383,0,0,7,7,1,1,7,5,0,0.7,2.18E-05
0.7,0.321330834,1.336437113,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.322368502,1.336993632,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,31.42009122,0.055948626,7.310488263,5.383,0,0,7,7,1,1,7,5,0,0.7,1.24E-05
0.7,0.322271386,1.335713979,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.322624092,1.315836802,6.006709939,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321072095,1.335532237,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,2.668208428,0.124285308,7.009898385,5.383,0,0,7,7,1,1,7,5,0,0.7,5.08E-06
0.7,1.394539739,0.232655036,6.753761918,5.383,0,0,7,7,1,1,7,5,0,0.7,3.27E-06
0.7,0.319887234,1.335368825,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.557411109,0.427883821,6.495156425,5.383,0,0,7,7,1,1,7,5,0,0.7,3.02E-06
0.7,0.681849436,0.363577842,6.564593433,5.383,0,0,7,7,1,1,7,5,0,0.7,3.03E-06
0.7,0.320276193,1.335043305,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.320129535,1.335033153,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.377894649,0.76443507,6.242440244,5.383,0,0,7,7,1,1,7,5,0,0.7,3.03E-06
0.7,1.5363632,0.217239456,6.783051988,5.383,0,0,7,7,1,1,7,5,0,0.7,3.35E-06
0.7,0.342278069,1.027635347,6.114278935,5.383,0,0,7,7,1,1,7,5,0,0.7,3.06E-06
0.7,0.319766458,1.335076642,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321315311,1.335841014,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.319970966,1.29620324,6.013023087,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.326750305,1.241581304,6.03238594,5.383,0,0,7,7,1,1,7,5,0,0.7,3.09E-06
0.7,0.546556785,0.437452347,6.486368831,5.383,0,0,7,7,1,1,7,5,0,0.7,3.02E-06
0.7,0.320984349,1.335901484,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,41.60960296,0.044014459,7.393331016,5.383,0,0,7,7,1,1,7,5,0,0.7,1.58E-05
0.7,1.257860511,0.255370791,6.718863223,5.383,0,0,7,7,1,1,7,5,0,0.7,3.19E-06
0.7,0.322829817,1.33594053,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,1.942796007,0.176075574,6.869346849,5.383,0,0,7,7,1,1,7,5,0,0.7,3.76E-06
0.7,0.318730764,1.332885613,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.375721327,0.782629806,6.233064487,5.383,0,0,7,7,1,1,7,5,0,0.7,3.04E-06
0.7,0.369044503,0.789088562,6.228057536,5.383,0,0,7,7,1,1,7,5,0,0.7,3.04E-06
0.7,36.94950874,0.063534331,7.293414823,5.383,0,0,7,7,1,1,7,5,0,0.7,1.20E-05
0.7,42.15711716,0.058727449,7.252325285,5.383,0,0,7,7,1,1,7,5,0,0.7,1.11E-05
0.7,0.322065107,1.336557164,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,32.25451373,0.047820514,7.368081225,5.383,0,0,7,7,1,1,7,5,0,0.7,1.47E-05
0.7,1.669382153,0.201935417,6.81209908,5.383,0,0,7,7,1,1,7,5,0,0.7,3.46E-06
0.7,0.320087717,1.335192816,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,1.819011361,0.18926277,6.842594414,5.383,0,0,7,7,1,1,7,5,0,0.7,3.61E-06
0.7,35.77184105,0.04275146,7.391562273,5.383,0,0,7,7,1,1,7,5,0,0.7,1.57E-05
0.7,1.449023741,0.224818342,6.763452711,5.383,0,0,7,7,1,1,7,5,0,0.7,3.30E-06
0.7,0.756316145,0.336986338,6.595897396,5.383,0,0,7,7,1,1,7,5,0,0.7,3.05E-06
0.7,0.322313754,1.334754795,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.323022726,1.337067647,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.38985529,0.697113955,6.283387045,5.383,0,0,7,7,1,1,7,5,0,0.7,3.03E-06
0.7,0.322269371,1.335867469,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.320964055,1.336537745,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.362477033,0.860268299,6.191925407,5.383,0,0,7,7,1,1,7,5,0,0.7,3.04E-06
0.7,0.319899541,1.335625294,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321020525,1.336210649,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.322290415,1.336478199,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.3210394,1.331818284,6.001258577,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.66151667,0.370787286,6.556090284,5.383,0,0,7,7,1,1,7,5,0,0.7,3.03E-06
0.7,0.320477608,1.335452876,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.319656441,1.336506255,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.320878481,1.335051481,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.329547714,1.181215295,6.053569406,5.383,0,0,7,7,1,1,7,5,0,0.7,3.08E-06
0.7,0.448598058,0.540085828,6.392569482,5.383,0,0,7,7,1,1,7,5,0,0.7,3.01E-06
0.7,0.322171292,1.336458073,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,2.464001103,0.137736936,6.974033733,5.383,0,0,7,7,1,1,7,5,0,0.7,4.65E-06
0.7,45.68355518,0.030331184,7.431887338,5.383,0,0,7,7,1,1,7,5,0,0.7,1.89E-05
0.7,47.35777803,0.045808683,7.359914829,5.383,0,0,7,7,1,1,7,5,0,0.7,1.44E-05
0.7,0.319377173,1.334923949,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.319590475,1.334089779,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321756496,1.337136937,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,45.73698845,0.063614715,7.255922104,5.383,0,0,7,7,1,1,7,5,0,0.7,1.05E-05
0.7,0.363492272,0.857361994,6.193343517,5.383,0,0,7,7,1,1,7,5,0,0.7,3.04E-06
0.7,0.320707656,1.335400031,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.346130473,0.974682833,6.13657241,5.383,0,0,7,7,1,1,7,5,0,0.7,3.06E-06
0.7,0.318014711,1.334231349,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.323391159,1.337072769,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,45.69187421,0.025156436,7.535590988,5.383,0,0,7,7,1,1,7,5,0,0.7,2.31E-05
0.7,0.446496559,0.564573858,6.375658499,5.383,0,0,7,7,1,1,7,5,0,0.7,3.02E-06
0.7,3.368030095,0.095496402,7.125802937,5.383,0,0,7,7,1,1,7,5,0,0.7,7.06E-06
0.7,0.484578781,0.498848756,6.429307339,5.383,0,0,7,7,1,1,7,5,0,0.7,3.01E-06
0.7,0.319158532,1.337073261,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,31.81539184,0.051526992,7.337763371,5.383,0,0,7,7,1,1,7,5,0,0.7,1.34E-05
0.7,1.108350695,0.272359909,6.688238132,5.383,0,0,7,7,1,1,7,5,0,0.7,3.13E-06
0.7,0.319540109,1.332867065,6.001333672,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,3.659506987,0.085742056,7.166517636,5.383,0,0,7,7,1,1,7,5,0,0.7,7.98E-06
0.7,0.321328055,1.296099997,6.012953732,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321060694,1.336614961,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.338302175,1.06648144,6.097366067,5.383,0,0,7,7,1,1,7,5,0,0.7,3.07E-06
0.7,0.323112486,1.336837664,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.321365734,1.338689897,5.999237447,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,28.51593588,0.059705047,7.30630346,5.383,0,0,7,7,1,1,7,5,0,0.7,1.23E-05
0.7,0.323078094,1.336557375,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,2.700589752,0.123565879,7.017241183,5.383,0,0,7,7,1,1,7,5,0,0.7,5.17E-06
0.7,42.34082759,0.033049255,7.43386921,5.383,0,0,7,7,1,1,7,5,0,0.7,1.81E-05
0.7,1.491141712,0.225035925,6.77145341,5.383,0,0,7,7,1,1,7,5,0,0.7,3.32E-06
0.7,0.320448424,1.334384449,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.320524524,1.335845346,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
0.7,0.320376218,1.335467115,6,5.383,0,0,7,7,1,1,7,5,0,0.7,3.10E-06
1,17.83623518,0.190108856,6.786016906,5.383,0,0,7,7,1,1,7,5,0,1,4.47E-05
1,5.748124545,1.290747673,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,16.3961111,0.243471897,6.694111174,5.383,0,0,7,7,1,1,7,5,0,1,3.60E-05
1,16.43911931,0.241366142,6.702193196,5.383,0,0,7,7,1,1,7,5,0,1,3.66E-05
1,19.98679551,0.165808386,6.855683822,5.383,0,0,7,7,1,1,7,5,0,1,5.31E-05
1,17.94412191,0.23026336,6.709551924,5.383,0,0,7,7,1,1,7,5,0,1,3.73E-05
1,7.172056727,1.053867495,6.083221446,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,9.256629399,0.77512756,6.209063166,5.383,0,0,7,7,1,1,7,5,0,1,2.20E-05
1,19.4931028,0.179755658,6.808607072,5.383,0,0,7,7,1,1,7,5,0,1,4.73E-05
1,5.756870169,1.288882511,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.754798788,1.287865078,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.875365385,1.284211995,6.001889324,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,20.73772903,0.144105818,6.915447644,5.383,0,0,7,7,1,1,7,5,0,1,6.26E-05
1,5.75653582,1.290161542,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.641987429,1.331143449,5.986789297,5.383,0,0,7,7,1,1,7,5,0,1,2.17E-05
1,5.755335773,1.28995496,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.756551511,1.28823663,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.75582823,1.288840736,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,19.56409007,0.178309007,6.826856654,5.383,0,0,7,7,1,1,7,5,0,1,4.92E-05
1,7.202812904,1.044020147,6.087178324,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.755861012,1.289683508,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,15.19323347,0.317343518,6.581933522,5.383,0,0,7,7,1,1,7,5,0,1,2.95E-05
1,21.54277836,0.127802184,6.967616581,5.383,0,0,7,7,1,1,7,5,0,1,7.27E-05
1,16.62302091,0.231798409,6.713077763,5.383,0,0,7,7,1,1,7,5,0,1,3.74E-05
1,15.03953271,0.328411912,6.573839542,5.383,0,0,7,7,1,1,7,5,0,1,2.92E-05
1,5.752542318,1.288296112,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.956470907,1.266640898,6.007520164,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,17.13334182,0.206788378,6.757646959,5.383,0,0,7,7,1,1,7,5,0,1,4.15E-05
1,5.754120527,1.289702715,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.755795374,1.290272078,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,23.34254271,0.133130845,6.983933058,5.383,0,0,7,7,1,1,7,5,0,1,7.85E-05
1,5.878445633,1.284363818,6.001755809,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,9.764649933,0.720861288,6.238924942,5.383,0,0,7,7,1,1,7,5,0,1,2.22E-05
1,5.755090005,1.289956423,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,4.662879872,1.571139093,5.917170447,5.383,0,0,7,7,1,1,7,5,0,1,2.19E-05
1,5.755783886,1.289521702,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,29.92166396,0.064553954,7.238996674,5.383,0,0,7,7,1,1,7,5,0,1,0.000155348
1,8.070763142,0.921224551,6.138815897,5.383,0,0,7,7,1,1,7,5,0,1,2.17E-05
1,11.39974549,0.5669013,6.340231348,5.383,0,0,7,7,1,1,7,5,0,1,2.32E-05
1,5.757247124,1.288491768,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,24.62970931,0.085442877,7.117817159,5.383,0,0,7,7,1,1,7,5,0,1,0.00011221
1,6.055512151,1.246746017,6.014376244,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.756686642,1.288036858,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.753496176,1.288906425,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,9.603476257,0.739116123,6.22847589,5.383,0,0,7,7,1,1,7,5,0,1,2.21E-05
1,5.757058293,1.288803451,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.752355726,1.289776373,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,23.73579605,0.095545503,7.083288148,5.383,0,0,7,7,1,1,7,5,0,1,0.000101453
1,5.756476379,1.288909593,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,20.97619039,0.138791576,6.931730816,5.383,0,0,7,7,1,1,7,5,0,1,6.56E-05
1,6.402768484,1.178267441,6.037288942,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.757436155,1.291231462,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.18622953,1.437995404,5.954992414,5.383,0,0,7,7,1,1,7,5,0,1,2.17E-05
1,5.753327707,1.289490259,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.754075985,1.289050737,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.867724864,1.281583635,6.002622886,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.756903942,1.289218024,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,10.32681342,0.665906078,6.271898386,5.383,0,0,7,7,1,1,7,5,0,1,2.25E-05
1,5.757362829,1.290597427,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,21.83507245,0.122366013,6.985512331,5.383,0,0,7,7,1,1,7,5,0,1,7.65E-05
1,5.75717968,1.289062098,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,5.752372768,1.28827227,6,5.383,0,0,7,7,1,1,7,5,0,1,2.16E-05
1,21.40363358,0.128942652,6.95461107,5.383,0,0,7,7,1,1,7,5,0,1,7.01E-05
1,21.80280789,0.121325459,6.981241974,5.383,0,0,7,7,1,1,7,5,0,1,7.57E-05
