Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,308.192017,312.730988,312.57901,309.335999,311.244019,304.987,306.627991,308.955017,306.016998
0.02,308.42099,313.188995,313.075012,310.252014,312.617004,306.169983,307.886993,309.985016,307.580994
0.04,309.565002,314.601013,313.876007,311.740021,314.218994,307.390991,309.184021,312.045013,309.184021
0.06,310.67099,315.973999,314.218994,312.617004,315.553986,309.451019,310.557007,312.617004,310.328003
0.08,311.511017,316.850983,314.944,314.296021,317.079987,311.549011,312.503021,314.334015,312.57901
0.1,312.654999,318.872986,315.631012,316.316986,319.635986,312.921997,313.455994,316.737,314.714996
0.12,313.98999,320.398987,316.54599,318.225006,321.772003,314.334015,315.707001,319.445007,316.812988
0.14,315.210999,322.115997,317.195007,320.742981,324.252014,317.424011,318.263,322.421021,320.056
0.16,316.966003,323.413025,317.5,323.031006,327.075012,319.94101,320.552002,325.397003,323.794006
0.18,319.330994,325.511017,318.225006,325.891998,330.165009,322.459015,323.832001,328.677002,327.609009
0.2,320.627991,327.53302,318.721008,328.753998,332.567993,326.808014,326.884003,331.729004,330.928009
0.22,322.497009,328.830017,318.988007,331.575989,334.819,329.973999,329.860016,335.048004,335.848999
0.24,324.824005,330.278992,319.673981,334.589996,337.985016,333.026001,333.140991,338.557983,340.160004
0.26,326.464996,332.033997,320.131989,337.069977,339.968994,336.764984,336.039978,342.143005,344.432007
0.28,328.524994,333.789001,320.285004,339.434998,342.220001,339.931,339.015015,345.806,349.009979
0.3,330.355988,334.781006,320.781006,341.915009,345.080994,342.945007,342.334015,349.352997,353.549988
0.32,332.415985,336.154022,320.781006,343.975006,347.750977,346.225006,345.539001,353.549988,358.393982
0.34,334.018005,337.031982,320.781006,346.148987,349.505981,349.925995,348.819,356.983002,363.047974
0.36,335.77298,337.947021,320.742981,348.437988,351.565979,353.167999,352.138,360.453979,368.084015
0.38,337.375,338.595978,321.238007,350.077972,353.893005,356.411011,355.419006,364.154999,372.813995
0.4,338.748016,339.130005,321.123993,351.680023,354.923004,359.730011,358.126984,367.130005,377.467987
0.42,340.160004,339.740021,320.627991,352.863007,355.799988,362.132996,360.989014,370.526001,381.931976
0.44,341.152008,339.968994,321.009979,353.855011,357.554993,364.841003,363.505981,373.654022,386.585999
0.46,342.105011,340.846008,321.200012,354.502991,358.279999,367.015991,365.681,377.010986,390.705994
0.48,343.708008,341.037018,320.742981,355.114014,359.234009,368.88501,368.197998,379.48999,394.710999
0.5,343.936005,340.618011,320.475006,355.64801,360.148987,370.983002,370.60202,382.351013,398.831024
0.52,344.355988,340.77002,320.475006,355.799988,360.720978,372.813995,372.813995,384.907013,402.989014
0.54,345.118988,340.312012,320.131989,356.028992,360.911987,374.569,374.606995,386.852997,406.536987
0.56,345.233002,340.236023,320.131989,356.144012,360.569,375.752014,375.941986,388.645996,409.702972
0.58,345.424011,339.740021,319.826996,355.265991,360.606995,376.553009,377.506989,390.553009,412.830994
0.6,345.843994,339.434998,319.673981,354.923004,360.302002,377.010986,378.268982,391.850006,415.615997
0.62,345.576996,339.167999,319.597992,354.04599,359.806,377.506989,378.955994,393.147003,417.942993
0.64,345.576996,338.634003,319.21701,353.320984,359.234009,378.07901,379.643005,394.291992,420.498993
0.66,345.729004,338.099976,318.950012,352.481995,358.96701,378.154999,380.214996,394.748993,422.407013
0.68,345.080994,337.260986,318.376984,351.222992,358.317993,377.963989,380.634979,395.473999,424.276001
0.7,344.584991,336.53598,318.414978,350.192993,357.287994,377.734985,380.748993,395.893982,425.877991
0.72,344.013,335.925018,318.071991,348.971985,356.907013,377.31601,380.519989,395.588989,426.527008
0.74,343.746002,334.93399,317.575989,348.095001,355.915009,376.628998,380.023987,395.28302,427.67099
0.76,343.020996,334.093994,317.462006,346.644989,354.847015,375.865997,379.833984,395.054993,428.472015
0.78,342.105011,333.255005,317.079987,345.233002,354.312988,375.218018,379.299011,394.52002,428.968018
0.8,341.686005,332.263,316.661011,343.783997,353.473022,374.226013,378.575012,393.871979,429.121002
0.82,340.656006,331.843994,316.623016,341.876007,352.367004,373.347992,377.963989,393.184998,429.006012
0.84,339.664001,330.54599,316.35498,340.656006,351.871002,372.546997,377.125,392.346008,429.158997
0.86,338.824982,329.669006,315.820984,339.244019,350.955994,371.25,376.324005,391.010986,427.976013
0.88,337.909027,328.906006,316.049988,337.565979,350.001984,370.524994,375.065002,390.286011,427.67099
0.9,336.917023,328.028992,315.364014,336.345001,349.391998,370.257996,374.416992,388.835999,426.794006
0.92,336.345001,326.999023,315.019989,335.085999,349.276978,368.923004,373.463013,387.730011,425.686981
0.94,335.048004,326.388,314.830017,333.97998,348.704987,368.313019,372.852997,386.815002,424.618988
0.96,334.208984,326.045013,314.714996,332.759003,348.589996,368.464996,372.242004,385.289001,423.817993
0.98,333.712982,325.167999,314.714996,332.300995,348.742981,368.007996,371.479004,384.411011,422.903015
1,332.45401,324.481018,314.639008,331.61499,348.246979,367.778992,370.945007,383.763,421.911011
1.02,331.195007,324.443024,314.143005,331.157013,348.513977,367.703003,370.791992,382.923981,420.614014
1.04,330.699005,323.603973,314.447998,331.766998,348.742981,367.664001,370.487,382.88501,419.889008
1.06,329.707001,322.688019,314.143005,332.567993,349.009979,367.588013,370.257996,382.351013,418.897003
1.08,328.791992,322.535004,314.027985,333.21698,349.658997,367.703003,370.144012,381.778992,418.630005
1.1,327.761993,321.886993,313.609009,334.781006,350.154022,368.197998,370.144012,381.778992,418.209991
1.12,327.151001,321.200012,313.455994,336.382996,350.612,368.351013,370.373016,381.664978,417.713989
1.14,326.121002,320.933014,313.266022,337.680023,351.222992,368.88501,370.869019,381.436005,417.257019
1.16,325.206024,320.552002,313.571014,339.511017,351.832977,369.533997,371.060028,381.855011,417.179993
1.18,324.633972,319.789001,313.266022,341.723999,352.100006,370.220001,371.403015,382.542023,417.179993
1.2,324.099976,319.559998,313.493988,343.25,352.824982,370.716003,371.708008,382.733002,417.179993
1.22,323.718018,319.484009,313.800018,345.272003,353.397003,370.831024,372.509003,383.495972,417.446991
1.24,322.955017,318.872986,313.684998,347.065002,353.549988,372.279999,373.309998,383.991974,417.675995
1.26,321.925018,318.338989,313.98999,348.856995,354.197998,373.119995,373.692017,384.449005,418.02002
