Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,310.377014,314.687988,314.458984,314.039001,314.687988,314.572998,315.031006,314.764008,314.535004
0.02,311.178009,316.251984,316.442993,315.259979,316.404022,315.488983,315.602997,316.328003,316.098999
0.04,312.208008,318.273987,318.082977,317.014984,318.426025,317.128998,316.328003,318.159027,318.120972
0.06,312.932983,319.914001,319.723022,318.502991,320.639008,318.693024,317.73999,319.761017,320.333984
0.08,314.115997,321.821014,321.631012,320.867981,322.584015,320.143005,319.684998,321.707001,322.584015
0.1,315.602997,323.996002,323.233002,322.546021,324.263,321.973999,321.554016,323.729004,325.21701
0.12,317.205994,326.665985,325.407013,323.804993,325.94101,323.881012,322.928009,325.674011,327.848999
0.14,318.998016,328.878998,328.001007,326.018005,328.458984,324.950012,324.110016,327.695984,330.02298
0.16,321.058014,330.901001,330.213989,328.725983,330.442993,326.131989,325.674011,329.641998,332.921997
0.18,322.813019,333.53299,331.777985,330.862,332.464996,328.153992,327.46698,331.777985,335.669006
0.2,324.759003,335.669006,333.951996,332.578979,334.639008,329.832001,329.717987,334.028992,338.567993
0.22,326.819,338.300995,335.707001,333.837982,336.356018,331.434998,331.701996,336.432007,341.544006
0.24,328.992981,340.476013,337.462006,334.944,338.149017,332.464996,332.884003,338.567993,344.289978
0.26,330.862,342.42099,339.597992,336.356018,339.789001,333.990997,334.218994,340.322998,347.303986
0.28,332.921997,344.442993,341.123993,338.338989,341.65799,335.248993,335.707001,342.153992,350.240997
0.3,335.440002,346.197998,342.040009,339.597992,343.259979,336.584991,337.233002,343.833008,353.40802
0.32,337.537994,348.143005,343.108002,340.589996,344.596008,338.338989,338.872986,345.510986,356.231018
0.34,339.635986,349.860016,344.404999,341.811005,346.082977,339.330994,340.285004,346.998993,358.938995
0.36,341.46698,351.042999,345.701996,342.687988,347.074982,339.789001,341.695984,348.753998,361.609009
0.38,343.375,352.111023,346.617004,343.56601,348.410004,340.209015,342.345001,349.89801,364.013
0.4,345.281982,352.950012,347.113007,344.138,349.364014,341.544006,343.526978,351.462006,366.912018
0.42,346.807983,353.751007,347.380005,344.596008,350.240997,342.22998,344.634003,352.567993,369.429993
0.44,348.524994,354.627991,347.799988,344.556976,350.814026,342.649994,345.359009,353.675018,371.641998
0.46,349.707001,355.201019,348.143005,344.596008,351.653015,343.18399,346.731995,354.705017,373.816986
0.48,350.814026,355.696991,348.601013,344.78598,351.424011,343.641998,347.647003,355.239014,375.800018
0.5,351.882019,355.65799,348.868011,345.09201,352.033997,343.488983,347.761993,356.231018,377.478973
0.52,352.874023,355.811005,348.830017,345.014984,352.607025,344.138,348.066986,356.841003,379.576996
0.54,353.86499,355.811005,348.334015,344.480988,352.567993,344.480988,348.487,357.070007,381.52301
0.56,354.285004,355.886993,347.914001,343.946991,352.683014,344.442993,348.944,357.528015,382.781006
0.58,354.819,355.619995,347.227997,343.833008,352.340027,344.062012,349.173004,357.946991,383.77301
0.6,355.544006,355.085999,347.303986,343.679993,352.529999,344.100006,349.516998,358.100006,384.803009
0.62,355.696991,354.476013,346.656006,343.526978,352.567993,343.984985,349.364014,358.138,385.56601
0.64,356.040009,354.247009,345.968994,342.725983,352.529999,343.908997,349.020996,358.062012,386.710999
0.66,356.078003,353.713013,345.397003,342.000977,352.567993,344.02298,348.983002,358.518982,387.893005
0.68,356.002014,353.522003,344.671997,341.123993,351.920013,343.946991,348.983002,358.367004,388.121979
0.7,355.848999,352.492004,344.251984,340.819,352.073029,343.488983,348.791992,358.213989,388.237
0.72,355.239014,351.729004,343.793976,340.322998,352.149017,343.375,348.791992,357.946991,388.80899
0.74,354.934021,350.890015,343.299011,339.559998,351.920013,343.299011,348.410004,357.56601,389.418976
0.76,355.048004,350.165009,342.536011,338.872986,351.958008,343.030975,347.838013,356.765015,389.380981
0.78,354.209015,349.287994,341.01001,338.149017,351.729004,342.725983,347.570984,356.231018,389.876984
0.8,353.826996,348.601013,340.476013,337.424011,351.424011,342.878998,347.570984,356.191986,389.457001
0.82,353.637024,347.419006,340.056,337.041992,351.157013,342.458984,347.419006,355.848999,388.80899
0.84,352.529999,346.350006,339.406982,336.584991,350.776001,341.65799,346.960999,355.085999,388.960999
0.86,351.804993,345.701996,338.300995,336.011993,351.195007,341.506012,346.273987,355.01001,389.075989
0.88,351.462006,344.518982,337.424011,335.020996,350.85202,341.46698,346.082977,354.360992,388.846985
0.9,350.966003,344.100006,336.507996,334.753021,350.890015,341.506012,345.319977,354.285004,388.503998
0.92,349.631012,343.145996,335.515991,335.05899,351.081024,341.77301,345.167999,354.093994,388.160004
0.94,348.830017,341.962982,334.981995,335.440002,351.003998,341.619995,345.167999,353.675018,387.740997
0.96,348.220001,340.972015,334.410004,335.325989,351.233002,341.01001,345.052979,352.988007,387.358978
0.98,347.419006,339.751007,333.189026,335.860016,350.774994,341.085999,344.175995,352.834991,387.434998
1,346.769989,339.292999,332.426025,336.774994,351.157013,341.352997,344.062012,352.529999,387.130005
1.02,345.931,338.64502,331.892029,337.615021,351.844025,341.506012,343.793976,352.033997,386.710999
1.04,344.709991,337.424011,331.205994,338.338989,351.920013,341.46698,343.908997,351.844025,386.444
1.06,343.833008,336.507996,330.404999,339.368988,352.263,341.199982,343.871002,351.844025,386.100006
1.08,342.841003,335.707001,329.984985,340.436981,352.492004,341.048004,343.488983,351.615021,385.985992
1.1,342.458984,334.791992,329.335999,341.277008,353.063995,341.315002,343.793976,351.804993,385.985992
1.12,341.582001,334.29599,328.535004,342.458984,353.484009,341.733978,343.259979,351.882019,386.061981
1.14,340.665985,333.609009,328.039001,343.717987,353.675018,342.496979,343.221985,351.882019,386.177002
1.16,339.484009,332.960999,327.886993,344.367004,354.171021,342.269012,343.946991,351.766998,385.985992
1.18,338.338989,331.664001,327.085999,345.281982,354.285004,342.115997,343.488983,351.958008,386.290985
1.2,337.729004,331.396027,326.819,346.082977,354.589996,342.687988,343.412994,352.45401,386.557983
1.22,337.348022,330.78598,326.552002,346.540985,354.781006,342.916992,343.679993,352.567993,386.481995
1.24,336.812988,330.060974,326.169983,347.303986,355.848999,343.18399,343.793976,352.796997,386.824982
1.26,335.707001,329.679993,326.285004,347.723999,355.96402,343.337006,343.984985,353.102997,386.977997
1.28,334.524994,329.069,327.085999,348.066986,355.77301,344.062012,344.32901,353.559998,387.473999
1.3,333.876007,328.42099,327.277008,348.105011,356.459991,343.833008,344.671997,353.637024,387.893005
1.32,333.494995,327.811005,328.22998,348.143005,356.765015,343.984985,344.823975,354.209015,388.197998
1.34,333.189026,327.582001,329.565002,348.143005,356.841003,344.367004,344.901001,354.476013,389.075989
1.36,332.349976,327.085999,331.129028,348.066986,358.023987,344.863007,345.434998,354.667023,389.762024
1.38,331.586975,326.247009,332.845978,347.876007,358.747986,345.052979,345.167999,355.352997,389.990997
1.4,330.633026,325.902985,334.639008,347.609009,358.786987,345.359009,346.044983,355.811005,390.715973
1.42,329.946991,325.407013,336.54599,347.494995,359.130005,345.73999,346.694,356.459991,391.555023
1.44,329.375,325.21701,338.759003,346.923004,359.777985,345.854004,346.923004,357.18399,392.013
1.46,329.18399,324.721008,341.048004,346.578979,360.197998,346.311981,347.190002,357.946991,392.85202
1.48,328.649994,324.225006,343.337006,345.968994,360.273987,346.731995,347.990997,358.251984,393.615021
1.5,327.734009,324.187012,344.97699,345.701996,360.884979,347.34201,348.601013,358.518982,394.416016
1.52,327.199982,323.424011,347.227997,345.014984,360.998993,347.723999,348.791992,359.320984,395.102997
1.54,326.819,323.270996,349.097015,344.634003,360.998993,348.105011,349.210999,360.197998,396.095001
1.56,326.552002,323.118011,351.233002,343.908997,361.53299,348.487,349.631012,360.083984,397.011017
1.58,325.597992,322.317017,352.912018,342.803009,362.028992,348.677002,349.440002,360.960999,398.001984
1.6,325.255005,321.973999,353.980011,342.496979,362.181976,349.326019,350.356018,361.914978,398.651001
1.62,325.140015,321.631012,355.01001,341.886993,362.639008,349.822021,351.003998,362.524994,399.643005
1.64,324.415009,321.477997,356.191986,341.46698,363.13501,349.89801,351.270996,363.059021,400.940002
1.66,324.377014,320.944,357.145996,340.093994,363.631012,350.165009,351.804993,363.89801,401.85498
1.68,323.804993,320.981995,358.138,339.406982,364.08902,350.507996,352.340027,364.127014,402.617981
1.7,323.38501,320.753021,358.367004,339.063995,364.661011,351.003998,352.759003,364.203003,403.342987
1.72,322.928009,320.29599,358.558014,338.416016,365.195007,351.424011,353.292999,364.890015,404.448975
1.74,322.584015,319.990021,358.596008,337.804993,365.271973,352.300995,353.446014,365.920013,405.556
1.76,322.127014,319.952026,359.243988,336.890015,365.844025,352.796997,354.131989,366.302002,406.471008
1.78,321.744995,319.647003,359.243988,336.317993,365.69101,352.796997,354.322998,367.141022,407.309998
1.8,321.440002,319.570984,358.901001,335.440002,366.492004,353.522003,354.894989,367.865997,408.187988
1.82,321.287018,319.417999,358.367004,335.05899,366.492004,353.675018,355.239014,368.209015,408.68399
1.84,320.867981,319.036987,357.908997,334.906006,366.416016,354.018005,356.002014,368.514008,409.981018
1.86,320.562988,318.731018,357.337006,334.791992,367.292999,354.514008,356.231018,369.315002,411.049011
1.88,319.875977,318.731018,356.878998,334.791992,367.636993,354.589996,356.72699,370.002014,411.850006
1.9,319.914001,318.655029,356.382996,335.020996,367.789001,355.085999,357.221985,370.154999,412.651001
1.92,319.647003,318.273987,355.390991,335.515991,368.285004,355.468018,357.833008,370.955994,413.376007
1.94,319.265991,317.815979,354.552002,336.774994,368.247009,356.115997,357.984985,371.756989,414.177002
1.96,319.34198,317.701019,353.86499,338.071991,368.171021,356.459991,358.404999,371.795013,415.360016
1.98,319.456024,317.548981,353.292999,339.179016,368.819,356.72699,359.167999,372.671997,416.274994
2,318.922028,317.701019,352.225006,340.514008,369.201019,356.993988,359.205994,373.09201,417.19101
2.02,318.655029,317.472992,351.5,342.269012,369.544006,357.48999,359.359009,373.816986,417.496002
2.04,318.197021,317.434021,350.356018,344.251984,369.848999,358.023987,360.273987,374.197998,418.067993
2.06,318.349976,317.091003,349.364014,346.197998,370.230988,358.518982,360.427002,374.389008,418.830994
2.08,317.73999,316.595001,348.562988,348.181,370.459991,358.518982,360.617981,375.418976,419.898987
2.1,317.548981,316.97699,347.570984,349.89801,370.72699,358.709991,361.494995,375.686005,420.623993
2.12,317.548981,316.78598,346.769989,351.386017,370.803009,358.938995,361.609009,376.372986,421.272003
2.14,316.97699,316.556976,345.854004,353.292999,370.955994,359.397003,361.953003,376.525024,422.035004
2.16,317.167023,316.442993,344.671997,355.048004,370.955994,359.626007,362.41098,376.830017,422.684021
2.18,316.862,315.755981,343.871002,356.574005,371.222992,360.006989,363.059021,377.593018,423.180023
2.2,316.862,316.098999,342.803009,357.871002,371.48999,360.350983,363.478973,378.013,424.210022
2.22,316.671021,316.02298,341.848999,358.290985,371.375,360.617981,363.631012,378.737976,424.553009
2.24,316.365997,315.869995,341.085999,359.053986,371.946991,360.960999,364.013,379.042999,425.162994
2.26,315.679993,315.946991,339.902985,359.701996,372.634003,361.53299,364.165009,379.348022,425.697998
2.28,315.679993,315.640991,339.330994,360.389008,372.175995,361.686005,364.623016,379.996979,426.27002
2.3,315.832001,315.298004,338.338989,360.998993,372.596008,361.761993,364.85202,380.264008,427.222992
2.32,315.869995,314.954987,337.653015,360.998993,373.549988,362.372009,364.966003,380.64502,427.910004
2.34,315.373993,315.259979,336.890015,360.769989,373.626007,362.449005,365.271973,381.446014,428.444
2.36,315.602997,315.221985,336.165009,360.389008,373.778992,362.906006,365.729004,382.247009,428.940002
2.38,315.221985,314.839996,335.287994,360.312012,374.769989,362.944977,365.882019,382.132996,429.360016
2.4,315.069,314.992981,334.181,360.427002,374.884979,363.478973,366.035004,382.858002,430.237
2.42,315.106995,314.535004,334.066986,359.931,374.923004,363.555023,366.835999,383.467987,431.19101
2.44,315.031006,314.535004,333.227997,359.130005,375.457001,363.669006,366.798004,383.696991,431.95401
