Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,286.507996,294.748016,289.94101,296.692993,296.77002,295.854004,302.796997,306.650024,304.93399
0.02,288.263,296.007019,291.048004,298.181,297.990997,297.265991,304.17099,308.023987,306.268982
0.04,290.056,297.113007,292.497009,299.744995,299.402008,298.981995,305.925018,309.28299,307.451019
0.06,291.238007,298.944,294.328003,301.652985,300.737,301.080994,307.565979,310.656006,309.130005
0.08,293.26001,300.813995,295.968994,303.445984,302.338989,302.949982,309.549988,312.373016,310.808014
0.1,295.206024,302.721008,297.647003,305.391022,304.437988,305.047974,311.53299,313.937012,312.562988
0.12,297.037018,304.93399,299.859985,307.451019,306.421021,307.565979,312.601013,315.958008,314.20401
0.14,299.020996,306.993988,301.996002,309.397003,308.557983,309.549988,314.928009,318.437988,316.569
0.16,301.233002,309.397003,304.437988,311.610016,310.998993,311.761993,317.712982,320.613007,318.971985
0.18,303.026001,311.419006,306.802979,313.746002,312.753998,313.783997,319.925995,323.28299,321.643005
0.2,305.315002,313.05899,309.244019,316.072998,314.317993,316.264008,322.748993,325.915009,324.809021
0.22,307.336975,315.309998,311.419006,318.286011,317.027008,318.971985,325.381012,328.738007,327.784973
0.24,309.397003,317.790009,312.983002,320.613007,319.087006,321.565979,327.670013,331.598999,331.027008
0.26,311.075012,319.963989,315.385986,322.977997,321.337006,324.274994,330.455017,334.498993,334.384003
0.28,312.716003,322.406006,317.865997,325.152008,323.855011,326.831024,333.545013,336.977997,337.740997
0.3,314.355988,324.503998,319.925995,327.594025,325.877014,329.309998,335.79599,340.182983,340.869019
0.32,316.226013,326.411011,321.833008,329.578003,327.899017,331.981018,338.656982,343.15802,343.882996
0.34,318.017975,328.509003,324.199005,331.408997,330.226013,334.536987,341.556,345.904999,347.468994
0.36,319.658997,330.416992,326.068024,333.583008,332.401001,336.901978,343.959991,348.727997,350.674011
0.38,321.222992,332.286011,328.242004,335.261993,334.421997,339.190979,346.515015,351.588989,354.220978
0.4,322.863007,333.964996,330.188019,337.207001,336.253998,341.594025,349.566986,354.298004,357.731018
0.42,324.274994,335.947998,331.790009,339.152985,338.274994,343.807007,351.437012,357.121002,360.935974
0.44,325.496002,337.130981,333.354004,339.991974,339.801025,346.287018,354.031006,360.02002,364.140015
0.46,326.716003,338.389984,335.184998,341.785004,341.594025,348.38501,356.587006,362.729004,367.497009
0.48,327.975006,339.953979,336.481995,343.348999,343.234985,350.367981,358.837006,365.285004,370.510986
0.5,328.96701,341.098022,337.703003,344.265015,344.570007,352.694977,361.393005,367.878998,373.676971
0.52,329.845001,341.937988,339.076019,345.333008,345.980988,354.945984,364.026001,370.205994,376.996002
0.54,330.912994,343.082001,339.724976,346.247986,347.393005,356.777008,365.819,372.761993,380.085999
0.56,331.828003,343.959991,340.60202,346.859009,348.498993,358.799011,368.335999,375.279022,383.138
0.58,332.401001,344.265015,341.67099,347.735992,349.833984,360.745026,370.587006,377.606995,386.152008
0.6,332.934998,345.218018,342.548004,348.690002,350.75,362.462006,372.379974,379.819,388.859985
0.62,333.545013,345.713989,343.082001,349.03299,351.971008,364.178009,374.05899,381.994019,391.835999
0.64,333.964996,345.942993,343.540009,349.223999,353.152985,365.933014,376.270996,384.321014,394.506012
0.66,334.07901,346.287018,343.882996,349.833984,353.686981,367.764008,378.179016,386.610016,397.367004
0.68,334.460999,346.630005,343.921021,349.833984,354.527008,369.251984,380.352997,388.746002,400.114014
0.7,334.613007,346.705994,344.036011,349.720001,355.557007,370.854004,382.56601,390.768005,403.319
0.72,334.384003,346.705994,344.608002,349.949005,356.281006,372.837982,384.359009,392.789978,405.950989
0.74,334.765991,346.859009,344.68399,349.606018,357.27301,374.134979,386.227997,394.811981,408.468994
0.76,334.803986,346.515015,343.921021,349.337982,358.417999,375.66098,387.907013,396.910004,410.985992
0.78,334.421997,346.287018,343.845001,349.528992,359.219025,377.148987,389.546997,398.970001,413.770996
0.8,334.346008,346.287018,343.997986,349.223999,359.944,378.484009,391.072998,400.533997,416.251007
0.82,334.117004,345.82901,343.692017,348.727997,360.897003,379.589996,392.675018,402.669983,418.731018
0.84,334.002991,345.485016,343.15802,348.498993,361.660004,381.458984,394.811981,404.72998,421.363007
0.86,333.583008,345.028015,342.891022,347.964996,362.538025,382.795013,396.490021,406.638,423.880981
0.88,333.049011,344.608002,342.39502,347.201996,363.33902,383.97699,398.054016,408.431,426.39801
0.9,332.628998,344.074005,341.594025,347.088013,363.911011,385.273987,400,410.681,428.95401
0.92,332.132996,343.769012,341.403992,346.438995,364.636017,386.686005,401.563995,412.39801,431.358002
0.94,331.790009,343.234985,340.526001,345.791016,365.208008,388.020996,402.746002,414.153015,433.609009
0.96,331.179993,342.39502,339.724976,345.791016,365.819,388.89798,404.691986,416.059998,436.165009
0.98,330.722015,341.822998,339.190979,345.675995,366.276001,390.234009,406.102997,417.890991,438.376984
1,329.882996,341.174988,338.389984,345.408997,366.619995,391.531006,407.362,419.721985,440.894989
1.02,329.234009,339.953979,337.511993,346.134003,367.42099,392.446014,409.117004,421.59201,443.069
1.04,328.738007,339.495972,336.787994,346.667999,367.802002,393.819977,410.566986,423.269989,445.662994
1.06,327.937012,338.618988,335.643005,346.972992,368.221985,395.193024,412.131012,424.987,447.647003
1.08,327.403015,337.550995,335.070984,348.156006,368.602997,396.414001,413.657013,426.856018,449.936005
1.1,326.564026,337.092987,334.154999,349.03299,369.098999,397.558014,415.067993,428.496979,451.958008
1.12,325.572021,336.024994,333.431,350.062988,369.632996,398.436005,416.137024,430.02301,454.093994
1.14,324.809021,334.765991,332.591003,351.588989,370.091003,399.656006,417.968018,431.891998,456.345001
1.16,324.199005,334.384003,331.790009,352.885986,370.510986,401.067993,419.341003,433.417999,458.481018
1.18,323.244995,333.697998,330.722015,354.298004,371.235992,402.25,420.980988,435.134003,460.579987
1.2,322.214996,332.248016,329.654022,355.824005,371.884003,403.319,422.277985,436.583984,462.563019
1.22,321.565979,331.598999,329.082001,357.235016,371.921997,404.233978,423.423004,438.263,464.623016
1.24,320.764984,330.455017,327.861023,358.455994,372.646973,405.225983,424.681976,439.940979,466.683014
1.26,319.925995,329.501007,327.021973,359.600006,373.142975,406.713989,426.093018,441.695984,468.399994
1.28,319.276978,328.891022,326.373016,360.78302,373.257996,407.590973,427.428009,443.108002,470.421997
1.3,318.513977,327.670013,325.953003,361.889008,373.600983,408.658997,428.763977,444.519012,472.061981
1.32,317.674988,326.907013,325.572021,362.957001,374.134979,410.03299,430.098999,446.312012,474.655975
1.34,316.682983,326.411011,325.305023,363.377014,374.440002,411.406006,431.43399,447.838013,476.182007
1.36,315.958008,325.152008,325.457001,364.178009,375.050995,411.977997,432.769012,449.477997,478.127991
1.38,315.118988,324.389008,326.144012,365.170013,375.432007,413.085022,434.027985,451.233002,480.188019
