Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,310.529999,312.779999,309.614014,313.65799,312.627991,310.606018,312.856995,309.5,309.843018
0.02,311.635986,313.505005,310.377014,314.992981,313.886993,311.330994,313.619995,310.759003,311.597992
0.04,312.283997,314.382996,311.75,316.480988,315.679993,312.627991,314.878998,311.94101,312.589996
0.06,313.085999,315.526978,313.009003,317.853973,317.243988,314.687988,315.717987,313.009003,313.123993
0.08,314.343994,316.862,314.343994,319.265991,318.807983,316.78598,317.167023,314.764008,313.848999
0.1,315.832001,317.968994,315.755981,320.181,320.791016,318.540985,318.731018,316.289978,315.373993
0.12,317.243988,319.570984,317.434021,322.050018,322.050018,320.447998,320.066986,317.968994,317.243988
0.14,318.693024,321.516022,319.303986,324.110016,323.5,322.317017,321.821014,320.143005,320.143005
0.16,320.371979,323.38501,321.210999,326.018005,325.789001,324.033997,324.110016,322.278992,323.537994
0.18,322.203003,324.911011,322.966003,327.962982,327.848999,325.94101,326.322998,325.026001,326.247009
0.2,323.69101,326.665985,324.605988,330.175995,329.18399,328.42099,328.878998,327.505005,327.962982
0.22,325.255005,328.345001,326.627991,331.777985,331.129028,330.404999,331.167999,329.984985,330.213989
0.24,326.894989,330.060974,328.306,333.609009,333.417999,332.349976,333.303986,332.654999,333.151001
0.26,328.191986,331.968994,329.604004,335.096985,334.829987,334.410004,335.05899,335.096985,335.744995
0.28,330.098999,333.494995,331.815979,337.30899,336.699005,336.203003,337.233002,337.270996,338.834991
0.3,331.625,335.210999,333.570984,339.063995,337.996002,338.263,339.446014,339.635986,342.191986
0.32,332.578979,337.233002,334.868011,340.476013,339.179016,340.209015,341.733978,342.191986,345.359009
0.34,334.257996,338.605988,336.470001,341.811005,340.589996,342.000977,344.480988,344.634003,347.914001
0.36,335.669006,339.902985,338.225006,343.337006,341.962982,343.526978,346.769989,347.190002,350.08902
0.38,336.774994,341.315002,339.026001,344.709991,343.375,345.014984,348.830017,349.89801,353.179016
0.4,337.766998,342.612,340.398987,346.121002,344.97699,346.694,350.699005,352.225006,356.382996
0.42,339.255005,343.871002,341.886993,347.457001,346.502991,348.753998,352.874023,354.819,359.510986
0.44,340.093994,345.09201,342.841003,348.524994,347.419006,350.050995,354.972015,357.145996,362.220001
0.46,341.123993,346.044983,343.793976,349.097015,348.372009,351.920013,357.070007,359.014984,364.661011
0.48,342.000977,347.151001,344.367004,350.013,349.440002,353.292999,359.167999,361.53299,367.21701
0.5,342.382996,347.990997,345.052979,350.890015,350.507996,354.667023,361.227997,363.669006,369.925995
0.52,343.299011,348.447998,345.777985,351.729004,351.157013,356.307007,363.478973,365.882019,372.938995
0.54,344.213989,348.906006,346.464996,352.300995,352.796997,358.251984,365.042999,368.171021,375.457001
0.56,344.671997,349.402008,346.998993,353.255005,353.826996,359.626007,367.332001,370.115997,378.318024
0.58,345.014984,349.822021,347.303986,353.484009,354.056,361.190002,368.781006,372.290985,380.721008
0.6,345.397003,350.507996,347.723999,353.826996,354.894989,362.524994,370.878998,374.312988,383.239014
0.62,345.893005,351.119019,347.876007,353.826996,355.735016,363.783997,372.863007,376.257996,385.756989
0.64,346.082977,351.119019,347.799988,354.056,356.191986,365.004974,374.350983,378.509003,388.770996
0.66,346.540985,351.5,348.066986,354.667023,357.48999,366.187012,376.334015,380.531006,391.593018
0.68,346.694,351.920013,348.372009,354.589996,358.32901,367.713013,377.974976,382.705017,393.348022
0.7,346.731995,351.462006,348.29599,354.589996,358.863007,369.085999,379.72998,384.651001,395.294006
0.72,346.807983,351.577026,348.028992,354.438019,359.397003,370.536011,381.636993,386.32901,397.734985
0.74,346.617004,351.882019,348.066986,354.131989,359.855011,371.527985,383.087006,388.007996,400.023987
0.76,346.578979,351.424011,347.914001,354.360992,360.427002,372.404999,384.613007,389.685974,402.960999
0.78,346.578979,351.537994,347.799988,354.131989,361.53299,374.121979,386.252991,391.860992,405.479004
0.8,346.540985,351.577026,347.953003,354.056,362.143982,375.037018,388.160004,393.424988,407.806
0.82,346.006989,351.195007,347.761993,353.980011,362.791992,376.067017,389.685974,395.446014,410.17099
0.84,346.389008,350.585022,347.303986,353.713013,363.326019,377.021027,391.173981,397.506012,412.117004
0.86,345.854004,350.585022,346.578979,353.141022,363.669006,378.013,392.738007,399.031982,414.023987
0.88,345.586975,349.860016,346.427002,352.950012,364.470978,379.233978,394.035004,400.824982,416.733002
0.9,345.243988,349.210999,346.160004,352.567993,364.890015,380.225006,395.52301,402.388977,419.022003
0.92,344.596008,349.13501,345.815979,351.882019,365.386017,381.141022,397.125,403.838989,420.929016
0.94,344.32901,348.830017,345.243988,351.766998,365.69101,382.476013,398.536011,405.631989,423.141998
0.96,344.100006,348.220001,344.709991,351.386017,365.348022,383.31601,399.833008,407.347992,425.202026
0.98,343.833008,347.723999,344.100006,350.814026,365.69101,384.002014,401.436005,408.873993,427.147003
1,343.337006,347.113007,343.18399,351.233002,366.187012,384.880005,402.884979,410.362,429.588989
1.02,343.030975,346.502991,342.992981,351.386017,366.950012,386.138,403.763,412.346008,431.915985
1.04,342.345001,345.854004,342.382996,351.462006,367.559998,387.207001,405.556,413.414001,433.251007
1.06,341.695984,345.205994,341.848999,352.187012,368.322998,388.121979,406.813995,415.207001,435.119995
1.08,341.352997,344.634003,341.315002,352.378021,368.285004,389.342987,407.92099,416.733002,437.103973
1.1,340.932983,344.213989,340.285004,353.40802,368.056,389.914978,409.140991,417.800995,439.545013
1.12,340.169983,343.604004,339.559998,353.980011,368.514008,390.868988,410.47702,419.402985,441.453003
1.14,339.675018,342.536011,339.10199,355.01001,368.895996,392.013,411.812012,421.044006,443.627014
1.16,339.139984,342.191986,338.529999,356.345001,369.391998,392.85202,412.993988,422.493011,445.458008
1.18,338.567993,341.199982,338.033997,357.679993,370.154999,393.958984,414.63501,423.828003,446.71698
1.2,337.920013,340.972015,337.270996,358.558014,370.574005,395.218018,415.549988,425.202026,448.738983
1.22,337.348022,340.056,336.623016,359.281982,370.421997,395.752014,416.80899,426.880005,451.027985
1.24,336.774994,339.635986,335.973999,360.197998,371.108002,396.666992,417.876984,427.947998,452.706024
1.26,336.394012,338.872986,335.287994,361.34201,371.641998,397.77301,418.563995,429.473999,454.880005
1.28,335.477997,338.071991,334.868011,362.449005,372.100006,398.384003,420.433014,430.618988,456.406006
1.3,334.981995,337.462006,334.410004,363.516998,372.290985,399.376007,421.425018,431.992004,458.009003
1.32,334.372009,336.85202,334.410004,364.08902,372.442993,400.139008,422.378998,433.326996,459.839996
1.34,334.143005,336.165009,334.218994,364.77597,372.748993,400.902008,423.676025,434.356995,461.67099
1.36,333.53299,335.402008,334.29599,364.890015,373.320984,401.932007,424.895996,435.692017,463.577972
1.38,332.731995,335.020996,334.372009,365.767975,373.778992,402.770996,425.621002,436.836975,464.951019
1.4,332.235992,334.447998,334.714996,366.187012,373.931,403.609985,427.109009,438.248016,466.47702
1.42,331.815979,334.218994,335.89801,366.607025,374.389008,404.334991,428.406006,439.431,468.002991
1.44,330.97699,333.761993,336.699005,366.874023,375.037018,404.983002,428.940002,440.957001,469.79599
1.46,330.556976,333.113007,337.386017,367.40802,375.380981,405.898987,429.970001,442.139008,471.170013
1.48,329.946991,332.349976,338.759003,366.912018,375.342987,406.356995,430.80899,442.825989,472.847992
1.5,329.488983,331.892029,340.093994,367.179016,376.334015,407.309998,431.95401,444.046997,474.220978
1.52,329.375,331.396027,341.277008,367.292999,376.715973,408.226013,432.906982,445.343994,475.595001
1.54,328.841003,330.823975,342.992981,366.912018,376.868988,408.912994,434.127991,446.259003,477.463989
1.56,328.268005,330.251984,344.747986,366.64502,377.021027,409.636993,435.27298,447.251007,479.485992
1.58,327.924988,329.871002,345.893005,365.996002,377.364014,410.324005,436.302979,448.43399,480.667999
1.6,327.199982,329.604004,346.884003,365.767975,377.784027,411.200989,437.370972,449.806976,482.156006
1.62,326.932983,329.298004,348.181,365.539001,377.936981,412.117004,438.362976,450.875,483.110016
1.64,326.398987,328.649994,349.440002,365.386017,378.432983,412.993988,439.545013,451.904999,484.865021
1.66,326.169983,328.153992,350.394012,364.890015,378.623016,413.451996,440.537018,452.706024,486.238007
1.68,325.635986,327.695984,351.270996,363.974976,378.737976,414.406006,441.567017,453.812012,487.610992
1.7,324.834991,327.46698,352.378021,363.478973,379.157013,415.320984,442.55899,454.804016,489.174988
1.72,324.950012,327.009003,352.874023,362.830017,379.119019,415.816986,443.740997,455.987,490.395996
1.74,324.529999,326.932983,353.370026,362.105011,379.69101,416.80899,444.770996,456.63501,491.846008
1.76,324.377014,326.322998,353.942017,361.571014,379.882019,417.342987,445.763,458.199005,493.218994
1.78,323.881012,325.94101,354.438019,361.190002,380.111023,418.105988,446.792999,459.763,494.821014
1.8,323.30899,325.407013,354.781006,360.197998,380.606995,418.60199,447.975983,460.411987,496.080017
1.82,323.041992,325.140015,355.123993,359.09201,380.76001,419.326996,448.662018,461.174988,497.33902
1.84,322.661011,324.834991,355.735016,358.747986,381.027008,420.242004,449.387024,462.357025,498.253998
1.86,322.317017,324.683014,355.429993,357.833008,381.446014,420.929016,450.379028,463.34903,499.666016
1.88,322.127014,324.567993,355.429993,357.070007,381.865997,421.692017,451.447021,463.730988,500.925018
1.9,321.89801,324.071991,355.429993,356.191986,381.980011,422.112,451.981018,465.180023,502.222015
1.92,321.210999,323.920013,355.544006,355.65799,382.247009,422.569,453.049011,466.286987,503.290009
1.94,321.058014,323.38501,355.696991,354.589996,382.057007,422.798004,453.774017,466.859009,504.778015
1.96,320.447998,323.38501,355.123993,353.826996,382.591003,423.752014,454.690002,468.460999,505.884003
1.98,320.486023,323.270996,354.934021,353.637024,382.972015,424.667999,455.605011,468.690002,507.410004
2,319.990021,322.699005,354.438019,352.950012,382.820007,424.973022,456.520996,469.261993,508.516022
2.02,319.837982,322.011993,354.171021,352.874023,383.354004,425.354004,456.979004,470.596985,509.584015
2.04,319.53299,322.165009,353.942017,352.874023,383.429993,426.07901,457.970001,471.170013,510.690979
2.06,318.998016,322.088013,353.789001,353.330994,383.925995,426.499023,458.618988,472.16098,511.453979
2.08,318.960022,321.78302,353.026001,353.675018,384.307007,427.03302,459.381989,473.343994,512.711975
2.1,318.502991,321.707001,352.796997,353.904022,384.536011,427.567017,459.953979,474.527008,514.085999
2.12,318.426025,321.173004,351.996002,355.352997,384.574005,428.252991,461.136993,475.403992,514.924988
2.14,318.159027,320.906006,351.462006,356.231018,385.222992,428.710999,461.441986,476.128998,515.802002
2.16,317.625,320.753021,351.386017,357.299011,385.641998,429.169006,462.471985,477.158997,517.098999
2.18,317.472992,320.486023,351.003998,358.367004,385.604004,429.511993,463.234985,478.074005,518.244019
2.2,317.434021,320.333984,349.860016,359.205994,385.871002,430.312988,463.997986,478.951996,519.349976
2.22,316.747986,320.219025,349.554993,360.617981,386.519989,430.657013,464.646027,479.562012,520.609009
2.24,316.938019,319.952026,348.830017,361.761993,386.481995,431.342987,465.180023,480.515991,521.028992
2.26,316.556976,319.684998,348.028992,363.211975,386.938995,431.725006,466.019989,481.468994,522.096985
2.28,315.984985,319.608978,347.227997,364.203003,387.28299,432.105988,466.47702,482.156006,523.432007
2.3,315.869995,319.456024,346.656006,365.195007,387.664001,433.135986,467.164001,483.33902,524.385986
2.32,315.984985,319.036987,345.931,366.225006,387.740997,433.47998,467.851013,483.606018,525.187012
2.34,315.526978,319.53299,345.359009,366.988007,387.968994,433.631989,468.576019,484.636017,526.10199
2.36,315.298004,319.036987,344.556976,367.789001,388.197998,433.860992,468.843018,485.475006,527.436951
2.38,315.373993,319.112976,343.984985,368.399994,388.197998,434.662018,469.720001,486.046997,528.390991
2.4,314.954987,318.883972,343.412994,368.856995,388.80899,435.043976,470.445007,486.809998,529.534973
2.42,314.764008,318.540985,342.612,369.315002,388.998993,435.615997,471.170013,487.459015,530.336975
2.44,314.687988,318.426025,341.811005,369.468018,389.494995,436.378998,471.70401,488.144989,531.138
2.46,314.458984,318.349976,341.161987,369.963989,389.838989,436.836975,472.313995,489.136993,532.396973
2.48,314.153992,318.082977,340.131989,370.154999,390.105988,437.142029,472.963013,490.091003,533.541016
2.5,314.382996,317.930023,339.559998,370.002014,390.029022,437.485016,473.535004,490.587006,534.304016
2.52,314.115997,317.968994,339.292999,370.154999,390.181976,438.019012,474.144989,491.350006,535.028992
2.54,313.65799,317.701019,338.796997,369.925995,390.067993,438.47702,474.832001,491.692993,536.059021
2.56,313.428986,317.205994,337.958008,369.619995,390.487,439.126007,475.784973,492.799011,536.70697
2.58,313.276001,317.319977,337.615021,368.972015,390.639984,439.545013,476.013977,493.600006,537.698975
2.6,312.894989,317.052979,336.890015,368.628998,391.097992,440.537018,476.776978,494.287018,538.995972
2.62,313.046997,317.205994,336.356018,368.589996,391.211975,440.766022,477.27298,495.164001,539.796997
2.64,312.894989,317.205994,336.011993,368.247009,391.326019,441.528992,477.884003,495.355011,540.484009
2.66,312.894989,317.205994,335.554993,367.826996,391.326019,442.024994,478.760986,495.889008,541.284973
