Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,305.150024,298.511993,304.997986,310.682007,312.170013,313.734009,316.441986,307.515015,318.043976
0.02,306.561981,299.657013,306.409027,311.712006,313.313995,314.306,317.625,309.498993,319.569977
0.04,307.706024,300.95401,307.667999,313.313995,314.648987,315.106995,318.312012,311.291992,322.507996
0.06,308.889008,302.67099,308.851013,314.764008,316.328003,315.869995,319.380005,313.313995,325.10202
0.08,310.528992,304.463989,310.605011,316.937988,318.921997,317.395996,321.477997,315.144989,328.230011
0.1,312.626984,306.71402,312.742004,319.914001,321.363007,319.569977,323.194977,316.519012,330.328003
0.12,315.031006,309.118011,314.802002,322.966003,324.110016,322.088013,324.453979,318.005981,331.893005
0.14,316.975983,311.75,317.700989,325.979004,326.819,324.33902,326.284973,320.181,334.10498
0.16,319.075012,314.877991,320.143005,329.337006,329.26001,326.780975,327.811005,323.576019,336.813995
0.18,320.944,317.43399,323.233002,332.769989,331.968994,329.337006,330.290009,327.200012,340.781006
0.2,323.347015,320.294983,326.094025,336.431976,335.096985,332.121002,333.570984,331.167999,345.473999
0.22,325.636017,323.576019,329.412994,340.589996,338.873993,335.096985,337.385986,335.516998,350.279999
0.24,327.887024,327.048004,332.769989,344.138,342.497986,338.186981,341.162994,339.102997,355.087006
0.26,330.100006,330.481018,336.240997,348.257996,345.931,341.048004,344.481995,342.841003,359.054016
0.28,332.57901,333.686005,339.254974,352.454987,348.983002,344.596008,347.457001,346.389008,362.792999
0.3,334.372009,336.622986,342.72699,356.269989,351.997009,348.411011,350.39502,349.670013,366.761017
0.32,336.813995,339.369995,345.968994,359.893982,354.895996,352.035004,354.209991,353.561005,371.299988
0.34,339.102997,342.192993,349.098022,363.976013,358.444,355.773987,358.138977,357.909973,375.725983
0.36,340.895996,345.550018,352.264008,367.295013,361.496002,359.512024,362.488007,362.373016,380.684998
0.38,342.917999,348.563995,355.773987,370.423004,364.623993,362.984009,366.416992,367.333008,385.949005
0.4,344.367004,351.768005,358.52002,374.084991,368.02002,366.494019,370.002991,371.833984,390.871002
0.42,345.741028,354.399994,361.076019,377.289978,370.803986,369.889008,373.626984,375.95401,395.487
