Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,304.485992,304.944,294.720001,296.855988,293.765991,295.863983,296.588989,290.713989,291.02002
0.02,305.669006,305.973999,295.596985,297.695984,294.682007,296.971008,297.238007,291.59201,292.164001
0.04,306.851013,307.195007,296.550995,298.878021,295.674011,298.535004,298.343994,293.040985,293.652008
0.06,308.14801,309.139984,297.962982,300.518982,297.084991,300.098999,299.71701,294.377014,295.635986
0.08,310.285004,311.352997,299.755981,302.311981,299.221985,301.663025,301.396027,296.054993,297.962982
0.1,312.763977,313.564972,301.815979,304.639008,301.052979,303.723022,302.960022,298.11499,300.633026
0.12,315.625,315.931,304.372009,307.346985,303.417999,305.859009,304.791016,300.366028,303.570007
0.14,318.791992,319.173004,306.928009,310.208008,305.744995,308.300995,307.195007,302.540009,306.393005
0.16,322.378021,322.759003,309.789001,312.916992,308.872986,311.085999,309.368988,305.248993,309.826996
0.18,325.735016,326.536011,312.840027,316.044983,312.078003,313.336029,311.505005,308.109985,313.221985
0.2,329.73999,330.427002,315.73999,319.555023,314.671997,316.158997,313.641998,310.970978,317.113007
0.22,333.555023,334.394012,319.097015,323.40802,318.29599,319.477997,316.121002,313.564972,321.348022
0.24,337.828003,338.399994,322.988007,327.450989,321.804993,322.834991,319.287994,316.846008,325.886993
0.26,341.910004,342.557983,326.649994,331.494995,325.544006,326.382996,322.338989,320.165009,330.694
0.28,345.953003,346.906982,330.197998,335.500977,329.587982,329.85498,325.582001,323.904022,335.653015
0.3,350.226013,350.875,334.127014,339.239014,333.173981,333.135986,328.442993,327.756989,340.536011
0.32,353.925995,354.955994,337.903992,343.130005,337.102997,336.721008,331.990997,331.419006,345.533997
0.34,357.856018,358.695007,341.527985,346.715973,340.72699,340.154999,335.272003,335.157013,350.226013
0.36,361.785004,362.43399,345.151978,350.531006,344.350983,343.436005,338.666992,339.125,355.758026
0.38,365.408997,366.019012,348.319,354.07901,347.707977,346.755005,341.872009,342.863007,360.830994
0.4,368.651978,369.338013,351.332001,357.169006,350.875,350.035004,344.884979,346.372986,366.057983
0.42,372.123016,372.200012,354.499023,360.411987,354.003021,353.201996,348.013,350.226013,371.437012
0.44,375.212982,375.212982,357.39801,363.348999,357.283997,356.292023,351.102997,353.658997,376.548004
0.46,378.22699,377.921997,359.725006,365.71402,359.992004,359.19101,354.232025,357.283997,381.35498
0.48,380.78299,380.477997,362.166992,368.003021,362.815002,362.166992,356.940002,360.792999,386.46701
0.5,383.186005,382.729004,364.187988,370.292023,365.675995,364.531982,359.916016,364.302979,391.350006
0.52,385.437012,384.559998,366.095978,372.200012,367.621979,367.392975,362.548004,367.774017,396.003998
0.54,387.306,386.276001,367.850983,373.610992,369.529022,369.757996,364.875,370.902985,400.467987
0.56,388.832001,387.726013,368.957001,375.328003,371.283997,371.437012,367.698029,373.726013,404.701996
0.58,390.473022,388.680023,370.101013,376.281006,372.886017,373.076996,369.567017,376.738983,408.975006
0.6,391.77002,389.710022,371.283997,377.578003,374.71701,374.71701,371.971008,379.371002,413.208984
0.62,392.609009,390.511017,372.161011,378.22699,376.395996,376.358002,373.725006,382.003998,416.947998
0.64,393.29599,391.158997,372.886017,378.647003,377.654999,377.806976,375.441986,384.330994,421.144012
0.66,394.515991,391.808014,372.924011,379.143005,378.380005,379.294983,377.196991,386.696014,424.425018
0.68,395.088989,392.037018,373.306,379.294983,379.218994,380.019989,378.417999,388.565002,427.324005
0.7,395.126984,391.884003,373.381989,379.410004,379.790985,381.203003,379.677002,390.434998,430.451996
0.72,395.54599,391.998993,373.230011,379.218994,380.59198,382.003998,380.744995,391.808014,433.007996
0.74,395.278992,391.808014,373.153015,379.143005,380.896973,382.5,381.774994,393.181,435.678986
0.76,395.165009,391.274017,373.001007,378.647003,381.583984,383.186005,382.804993,394.707001,437.777008
0.78,394.973999,390.625,372.505005,378.113007,381.850983,383.415009,383.529999,396.079987,440.028015
0.8,394.440002,390.128998,372.009003,377.730988,381.737,383.492004,383.949005,397.225006,442.201996
0.82,393.944,389.290009,371.093018,377.083008,382.30899,384.026001,384.559998,397.873016,444.261993
0.84,393.372009,388.335999,370.368011,375.937988,382.423004,384.559998,384.674011,398.750977,446.016998
0.86,392.951996,387.535004,369.796021,375.136993,382.842987,384.674011,385.093994,399.322998,447.542999
0.88,392.037018,386.313995,369.071014,374.069,382.919006,384.636017,385.283997,399.704987,448.686981
0.9,391.007019,385.322998,367.927002,373.19101,382.957001,384.636017,385.093994,399.857025,449.90799
0.92,390.128998,383.759003,366.515015,371.933014,382.957001,384.712006,385.246002,400.162018,450.899994
0.94,388.985016,382.5,365.523987,370.75,383.415009,385.093994,385.283997,400.620026,451.548004
0.96,387.879028,381.278992,364.341003,369.300018,383.605988,385.170013,385.170013,400.696014,452.388
0.98,386.809998,380.057983,363.044006,368.194,383.071991,385.208008,385.093994,400.77298,452.998016
1,385.437012,378.074005,362.014008,367.240021,383.605988,385.322998,385.016998,400.810974,453.723022
1.02,384.063995,376.854004,360.334991,366.057983,383.529999,385.170013,384.75,400.467987,454.524017
1.04,382.996002,375.212982,358.847992,365.179993,383.529999,385.360992,384.674011,400.734985,455.210999
1.06,381.660004,373.610992,358.161011,364.149994,383.605988,385.89502,384.674011,400.467987,455.973999
1.08,380.286987,371.971008,356.444,363.882996,383.759003,386.124023,384.368988,400.391022,456.317017
1.1,378.914001,370.559021,354.728027,363.959015,383.796997,386.696014,384.026001,400.162018,456.622009
1.12,377.617004,368.84201,353.736023,364.074005,384.253998,387.115997,384.178009,400.200989,457.118011
1.14,375.899994,367.659973,351.981018,364.531982,384.789001,387.726013,384.063995,400.124023,457.423004
1.16,374.411987,366.210022,350.76001,365.638,384.979004,388.146027,384.10199,400.047974,457.727997
1.18,373.076996,364.341003,349.348999,366.820984,385.589996,388.565002,384.140015,400.085999,458.529999
1.2,371.742004,362.777008,347.974976,368.232025,386.429016,389.176025,384.407013,400.276978,459.445007
1.22,369.834015,361.059998,346.60199,369.720001,387.192017,389.824005,384.522003,400.124023,460.246002
1.24,368.613983,359.496002,345.380981,371.39801,387.764008,390.701996,384.559998,400.314972,461.200012
1.26,367.125977,358.695007,344.083984,373.153015,388.451019,391.503021,385.322998,400.77298,461.886993
1.28,365.638,357.093018,342.824982,375.098999,389.557007,392.571014,385.628021,400.810974,462.802002
1.3,364.302979,355.758026,341.376007,377.121002,390.015015,393.410004,386.162018,401.688019,463.832001
1.32,362.815002,354.154999,340.459991,378.569977,391.235992,394.515991,386.963013,402.069977,464.365997
1.34,361.326996,352.744019,339.162994,380.324982,391.808014,395.507996,387.345001,402.604004,465.395996
1.36,360.067993,351.256012,338.553009,381.699005,392.494995,396.61499,388.146027,403.138,466.006989
1.38,358.770996,350.187988,337.675018,382.880981,393.524994,397.682983,388.832001,403.97702,466.807983
1.4,357.627014,348.96698,337.636993,383.796997,394.248993,398.483978,389.862,404.511017,468.10498
1.42,356.214996,347.974976,337.980011,385.132019,394.973999,399.89502,390.587006,405.274017,469.02002
1.44,355.184998,346.526001,338.438019,386.009003,395.737,401.077972,391.617004,406.381012,470.165009
1.46,353.658997,345.533997,339.31601,386.542999,396.156982,402.375,392.684998,406.877014,471.576019
1.48,352.591003,344.237,341.032013,387.268005,397.377991,403.671997,393.714996,407.753998,473.21701
1.5,351.446991,343.207001,343.320984,387.572998,398.10199,404.968994,394.707001,409.013,474.781006
1.52,350.149994,342.100006,345.571991,387.688019,399.056,406.152008,395.432007,409.928009,476.040009
1.54,349.424988,340.955994,348.394989,387.612,400.124023,407.29599,396.996002,411.148987,477.261017
1.56,348.203979,339.963989,351.332001,387.572998,401.230988,408.516998,397.988007,412.178986,478.558014
1.58,347.022003,339.087006,354.232025,387.154022,402.222015,409.96701,399.246979,412.97998,479.968994
1.6,346.067993,338.247009,357.817993,386.925018,403.443024,411.377991,400.200989,414.583008,481.265991
1.62,344.846985,336.950012,361.097992,386.162018,404.434998,412.445984,401.345001,415.688995,482.945007
1.64,343.893005,336.111023,364.569977,385.322998,405.351013,413.780975,402.375,416.794983,484.317993
1.66,343.244995,335.119019,367.774017,384.789001,406.64801,414.888,403.443024,418.321014,486.225006
