Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,308.507996,308.432007,308.699005,310.14801,314.878998,311.597992,309.576019,308.584015,304.46402
0.02,308.737,309.537994,310.110016,311.712006,315.031006,312.589996,310.186005,310.033997,305.799011
0.04,309.576019,310.720001,311.597992,312.742004,315.298004,312.932983,311.559998,311.903015,308.050018
0.06,310.759003,312.322998,312.246002,313.542999,316.289978,314.382996,312.475006,313.772003,310.225006
0.08,311.522003,312.894989,312.70401,314.649994,317.434021,315.259979,313.924988,315.488983,311.483002
0.1,312.437012,314.115997,313.619995,315.640991,319.684998,316.823975,315.259979,317.663025,312.589996
0.12,313.542999,315.298004,315.259979,316.709991,321.631012,318.731018,316.556976,319.799988,314.306
0.14,314.42099,316.97699,317.167023,318.693024,323.041992,320.714996,318.655029,321.859985,316.556976
0.16,315.679993,319.22702,319.417999,320.639008,324.492004,322.699005,320.906006,324.759003,319.875977
0.18,317.091003,320.944,320.906006,322.890015,325.635986,324.721008,322.774994,326.932983,323.233002
0.2,318.616974,322.737,322.623016,324.682007,326.971008,326.475006,324.950012,329.679993,326.169983
0.22,320.028015,324.567993,323.843018,326.552002,328.992981,328.612,327.352997,332.845978,329.18399
0.24,321.669006,325.597992,325.21701,327.811005,331.472992,330.634003,329.679993,335.402008,332.464996
0.26,322.851013,327.428986,327.582001,329.259979,333.417999,333.265991,332.044983,337.842987,335.515991
0.28,324.377014,329.335999,329.641998,330.823975,334.677002,335.631012,334.601013,340.436981,339.179016
0.3,325.789001,331.586975,331.586975,332.884003,336.088989,337.729004,336.432007,343.18399,342.725983
0.32,326.971008,333.53299,333.265991,334.486023,337.041992,339.597992,339.179016,345.854004,346.502991
0.34,328.191986,334.753021,334.143005,336.470001,339.139984,341.315002,341.544006,348.791992,349.860016
0.36,329.375,336.011993,335.440002,337.462006,341.01001,343.108002,343.908997,350.814026,352.874023
0.38,330.671997,336.774994,336.240997,338.225006,342.649994,345.052979,345.968994,352.796997,356.803009
0.4,331.701996,338.071991,338.529999,339.446014,343.984985,347.457001,348.487,355.352997,360.769989
0.42,332.845978,339.484009,339.713013,340.743011,344.596008,348.868011,350.585022,357.18399,364.432007
0.44,334.028992,340.398987,340.247009,341.544006,344.938995,350.279999,352.340027,359.359009,368.018005
