Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,285.951996,301.248993,298.27301,296.67099,296.136993,295.602997,296.213013,296.899994,297.053009
0.02,287.59198,302.54599,300.105011,297.471985,297.282013,296.937988,297.625,298.196991,298.312012
0.04,289.270996,304.300995,301.248993,298.807007,298.540009,298.425995,299.417999,299.914001,300.143005
0.06,290.758026,306.056,303.117981,300.372009,300.181,300.447998,300.447998,302.125977,301.669006
0.08,292.970978,307.619995,305.216003,301.973999,301.553986,302.583984,302.240997,304.529999,303.5
0.1,294.954987,309.794006,306.779999,303.5,303.729004,303.880981,304.567993,306.475006,305.789001
0.12,297.128998,312.121002,309.106995,305.253998,305.597992,306.056,306.932983,309.527008,308.610992
0.14,299.151001,313.22699,311.473022,307.161987,307.313995,308.382996,309.794006,312.007019,311.015015
0.16,301.286987,315.402008,312.541016,308.802002,309.373993,310.519012,312.312012,314.256989,313.380005
0.18,303.270996,318.033997,314.372009,310.786011,311.091003,312.463989,314.410004,317.575989,316.699005
0.2,305.216003,319.826996,316.812988,312.654999,312.692993,314.868011,317.233002,320.627991,319.97998
0.22,307.046997,321.46701,318.225006,314.105011,314.296021,317.346985,319.559998,323.527008,323.145996
0.24,309.106995,323.451019,320.285004,316.011993,315.936005,319.484009,321.886993,326.427002,326.503021
0.26,310.67099,324.97702,322.230011,317.653015,317.842987,321.46701,324.748016,329.325989,329.936005
0.28,312.350006,326.654999,323.947021,319.484009,319.522003,323.489014,327.304016,332.033997,333.21698
0.3,313.304016,328.334015,325.664001,321.048004,321.238007,325.511017,329.783997,335.009979,336.573975
0.32,314.830017,329.477997,326.884003,322.459015,322.497009,326.921997,332.759003,337.794983,339.778015
0.34,316.087982,331.003998,328.143005,323.718018,323.870972,328.944,335.276978,340.464996,343.097015
0.36,317.346985,331.766998,329.13501,325.053009,325.091003,331.157013,337.489014,343.020996,346.339996
0.38,318.721008,332.529999,330.011993,326.083008,326.312012,332.45401,339.85498,345.233002,349.276978
0.4,319.559998,333.522003,330.737,327.151001,327.304016,334.131989,341.571014,347.712982,352.138
0.42,320.093994,334.246979,331.804993,328.218994,328.028992,335.467987,343.631012,349.505981,354.88501
0.44,321.200012,334.627991,332.45401,328.601013,329.05899,336.726013,345.539001,351.604004,357.708008
0.46,321.772003,334.627991,332.949982,329.477997,329.669006,337.870972,347.40799,353.931,360.072998
0.48,322.001007,335.352997,333.674988,329.744995,330.278992,339.015015,349.200989,355.64801,362.591003
0.5,322.573975,335.467987,333.751007,330.088989,331.041992,339.968994,350.955994,357.859985,365.337006
0.52,323.069977,335.619995,333.903992,330.507996,331.424011,340.694,352.634003,359.501007,367.588013
0.54,322.993011,336.078003,333.484009,330.661011,331.804993,341.990997,354.04599,360.949982,369.953003
0.56,323.222015,335.65802,333.826996,330.699005,332.033997,342.906006,355.761993,363.087006,372.242004
0.58,323.375,335.543976,333.635986,330.661011,332.529999,343.592987,357.174011,364.688995,374.149994
0.6,323.336975,335.543976,333.597992,330.85199,332.605988,344.509003,358.661011,365.910004,376.324005
0.62,323.298004,335.238983,333.635986,330.546997,332.682983,345.080994,360.110992,367.740997,378.384003
0.64,323.108002,334.781006,333.255005,330.507996,333.026001,345.806,361.40799,369.266998,380.406006
0.66,322.841003,334.552002,332.949982,330.127014,332.911987,346.873993,362.628998,370.716003,382.466003
0.68,322.306976,333.903992,332.45401,329.669006,332.567993,347.445984,363.888,372.279999,384.220978
0.7,322.078003,333.522003,331.919983,329.402008,333.597992,347.941986,365.108002,373.61499,386.013
0.72,322.001007,332.796997,331.270996,329.173004,333.445984,348.552002,366.252991,375.102997,387.615997
0.74,321.315002,332.148987,330.812988,328.639008,333.330994,349.009979,367.511993,376.208984,389.561005
0.76,320.742981,331.804993,330.088989,327.914001,333.751007,349.543976,368.503998,377.696991,391.431
0.78,320.398987,331.347992,329.402008,327.417999,333.635986,350.612,369.533997,378.917999,393.109009
0.8,319.789001,330.203003,329.248993,326.921997,333.559998,350.840973,370.716003,379.947998,395.130981
0.82,319.368988,329.477997,328.334015,326.274017,333.941986,351.375,371.670013,380.940002,396.847015
0.84,318.834991,329.13501,327.494995,325.702026,334.246979,351.832977,372.433014,382.313019,398.106018
0.86,318.071991,327.800018,326.999023,325.053009,334.246979,352.404999,372.96701,383,399.632019
0.88,317.575989,327.037018,326.236023,324.519012,334.322998,352.786987,373.921021,383.953979,400.929016
0.9,317.003998,326.884003,325.397003,323.985016,334.360992,353.167999,374.606995,385.136017,402.455017
0.92,316.432007,325.854004,324.862,323.108002,334.322998,353.473022,375.865997,386.052002,403.752014
0.94,315.364014,325.244019,324.252014,322.841003,334.246979,353.778992,376.858002,387.311005,405.393005
0.96,314.830017,324.710022,323.375,322.078003,334.360992,354.351013,377.621002,388.072998,406.727997
0.98,314.563019,323.756012,322.688019,321.886993,334.246979,354.960999,378.307983,388.875,407.833984
1,313.151001,322.764008,322.039978,322.039978,334.246979,355.494995,379.109009,390.362,409.588989
1.02,312.57901,322.115997,321.085999,322.001007,334.208984,355.83902,380.100983,391.31601,410.809998
1.04,312.617004,322.192017,320.247009,322.078003,334.246979,356.334015,380.673004,392.154999,411.877991
1.06,311.778015,321.048004,319.635986,322.878998,334.246979,356.907013,381.893982,393.299988,413.289001
1.08,311.053009,320.285004,319.292999,323.565002,334.246979,357.25,382.923981,394.787994,414.395996
1.1,310.710022,319.751007,318.14798,323.947021,334.056,357.708008,383.763,395.740997,415.998016
1.12,309.90799,319.255005,317.270996,324.939026,334.056,358.546997,384.983978,397.343018,417.446991
1.14,309.222015,318.492004,316.507996,325.969025,334.246979,358.889984,386.20401,398.182983,418.78302
1.16,308.839996,317.880981,315.78299,326.846008,334.056,359.881989,386.96701,399.136017,420.194
1.18,307.696014,317.346985,315.019989,328.105011,333.903992,360.531006,387.997009,400.20401,421.453003
1.2,307.085999,316.470001,314.714996,328.906006,334.246979,361.256012,388.722015,401.615997,422.55899
1.22,306.894989,316.240997,314.334015,329.477997,334.246979,361.865997,389.294006,402.532013,423.893982
1.24,305.940979,315.631012,313.684998,330.394012,333.635986,362.399994,390.553009,403.675995,425.039001
1.26,305.177979,314.868011,313.53302,331.270996,333.86499,363.238983,391.468994,404.705994,426.373993
1.28,304.91098,314.639008,312.846008,331.729004,334.17099,363.621002,392.384003,405.850006,427.365997
1.3,304.14798,314.027985,312.884003,332.377991,333.597992,364.117004,393.109009,406.651001,428.891998
1.32,303.346985,313.53302,312.77002,332.988007,333.751007,364.841003,394.024994,407.566986,430.151001
1.34,302.737,312.846008,312.846008,333.255005,334.17099,365.604004,394.787994,408.100983,431.257019
1.36,302.087982,312.846008,313.188995,334.056,334.131989,366.023987,395.28302,409.39798,432.210999
1.38,301.707001,312.730988,314.105011,334.246979,334.056,366.863007,396.237,409.741028,433.468994
1.4,301.173004,312.692993,314.981995,334.208984,334.246979,367.397003,396.961975,410.961975,434.309021
1.42,300.639008,312.236023,316.165009,334.17099,334.475983,367.931,397.572021,412.069,435.490997
1.44,300.065979,311.740021,317.766998,334.246979,334.399017,368.351013,398.640015,412.640991,436.407013
1.46,299.876007,311.282013,319.063995,334.246979,334.856995,369.076019,399.365021,413.403992,437.360992
1.48,299.417999,310.786011,320.781006,333.97998,335.696014,369.610016,400.319,414.548004,438.046997
1.5,298.884003,310.365997,322.153992,333.597992,335.887024,370.106018,401.196014,415.653992,439.191986
1.52,298.654999,310.176025,323.756012,333.063995,336.268982,370.869019,402.265015,416.303009,440.373993
1.54,298.083008,309.756012,325.778015,333.10199,336.726013,371.287994,403.027008,417.638,441.480011
1.56,297.700989,309.527008,327.188995,332.567993,336.878998,371.861023,404.438995,418.47699,442.281982
1.58,297.091003,309.031006,328.601013,331.958008,336.955017,372.624023,405.126007,419.355011,443.006012
1.6,296.67099,308.878998,329.783997,331.729004,337.298981,373.15802,406.346008,420.690002,443.998016
1.62,296.403992,308.610992,331.385986,330.85199,337.565979,373.730011,407.528992,421.566986,444.608978
1.64,295.756012,308.153992,332.148987,330.240997,337.680023,374.493011,408.138977,422.253998,445.981995
1.66,295.489014,307.505005,333.40799,330.011993,337.947021,374.911987,409.246002,423.130981,446.630005
1.68,295.222015,307.619995,334.17099,329.440002,338.252014,375.713989,410.046997,423.779999,447.546021
1.7,294.764008,307.696014,334.399017,328.563019,338.02301,376.437988,410.618988,424.542999,448.30899
1.72,294.610992,306.932983,335.085999,328.143005,338.481018,376.782013,411.457977,425.648987,449.033997
1.74,294.610992,306.70401,335.696014,327.723999,338.634003,377.545013,412.182983,426.106995,449.949005
1.76,293.962982,306.627991,336.268982,326.617004,338.671997,378.117004,412.90799,426.71701,451.016998
1.78,293.238007,306.436981,336.154022,326.197998,339.053009,378.497986,413.213013,427.136993,451.360992
1.8,293.238007,305.789001,336.306976,325.587006,339.09198,379.070984,413.822998,427.595001,451.856995
1.82,293.161987,306.056,336.497986,324.672028,339.244019,379.718994,414.623993,428.281006,452.809998
1.84,292.742004,305.635986,335.848999,324.061005,339.244019,379.833984,415.197021,428.815002,452.962982
1.86,292.551025,305.444977,336.230988,323.603973,339.473022,380.481995,415.46402,429.46402,453.992981
1.88,292.016998,305.520996,336.039978,322.688019,339.626007,380.940002,416.187988,430.265015,454.373993
1.9,291.902985,305.444977,335.65802,321.886993,339.701996,381.054016,417.06601,430.723022,454.946991
1.92,291.444977,305.177979,335.048004,321.619995,339.931,381.511993,417.524017,431.675995,455.404022
1.94,291.139984,304.796997,334.856995,321.085999,339.931,382.466003,418.02002,432.134003,455.900024
1.96,290.91098,304.759003,334.093994,320.819,340.197998,382.733002,418.859009,433.201996,456.357971
1.98,290.529022,304.872986,333.635986,320.819,339.85498,383,419.660004,433.851013,456.815979
2,290.491028,304.567993,333.597992,321.390991,339.968994,383.343018,420.347015,434.498993,457.388
2.02,290.223999,304.185974,332.529999,321.925018,340.541016,383.801025,421.415009,435.338989,457.845978
2.04,290.14798,304.376984,331.729004,322.345001,340.503021,384.182007,422.216003,436.330994,458.609009
2.06,290.300995,304.338989,331.61499,323.603973,340.694,384.907013,422.863983,436.712006,458.723022
2.08,290.109985,303.729004,330.278992,324.519012,341.037018,385.44101,423.779999,437.246002,459.181
2.1,289.613983,303.729004,329.554993,325.931,341.381012,386.089996,424.35199,437.894989,459.486023
2.12,289.613983,303.575989,329.287994,327.075012,341.571014,386.700012,425.11499,438.428986,460.05899
2.14,288.850983,303.194,328.524994,328.601013,342.067017,387.234009,425.610992,439.11499,460.402008
2.16,288.888977,303.194,327.951996,330.011993,342.678009,387.730011,425.915985,439.497009,460.821014
2.18,289.041992,303.194,327.075012,331.233002,342.791992,388.035004,426.221008,439.992981,460.973999
2.2,288.54599,302.850983,326.312012,332.529999,343.325989,388.378998,427.098999,439.954987,461.317017
2.22,288.431,302.54599,325.969025,333.635986,343.287994,389.141998,427.403992,440.679016,461.623016
2.24,288.393005,302.316986,324.901001,334.666016,343.746002,389.675995,427.403992,440.869995,462.041992
2.26,287.78299,302.54599,324.176025,335.391022,344.088989,389.980988,428.128998,441.404022,462.003998
2.28,287.744995,302.203003,323.680023,336.459015,344.013,390.247986,428.358002,441.365997,462.69101
