Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,305.039001,301.338989,304.65799,310.799988,304.582001,303.665985,300.652008,307.709991,317.514008
0.02,305.458984,301.300995,306.335999,312.326019,305.841003,304.962982,302.635986,309.617004,318.811005
0.04,306.526978,301.300995,309.083008,314.233002,307.862,306.412994,305.115997,311.562988,320.528015
0.06,307.78598,301.492004,311.601013,317.209015,309.960999,308.472992,307.634003,313.432007,323.044983
0.08,309.654999,301.529999,313.966003,320.299011,312.097015,310.417999,310.53299,315.796997,325.792023
0.1,311.791992,301.492004,317.552002,324.265991,314.615021,312.364014,313.585022,318.696991,329.531006
0.12,313.737,301.492004,321.747986,328.004974,317.856995,314.920013,317.360992,322.472992,333.651001
0.14,316.980011,301.529999,325.716003,332.125,321.290985,317.934021,321.557983,326.288025,338.190002
0.16,320.56601,301.415009,330.40802,336.473999,325.334015,321.213989,326.555023,330.21701,343.264008
0.18,324.036987,301.225006,335.214996,340.593994,328.958984,324.953003,331.171021,335.824982,348.681
0.2,328.233978,301.45401,339.487,344.752014,332.888,328.806,336.09198,341.241974,354.556
0.22,332.812012,301.033997,344.332001,349.406006,336.85498,332.812012,341.776001,346.888,360.926971
0.24,337.007996,301.14801,349.101013,353.792999,340.707977,336.778992,347.041016,352.266998,367.640991
0.26,341.432983,300.919006,353.183014,357.912994,344.713989,340.822998,352.496002,358.446991,374.774994
0.28,345.820007,301.14801,357.645996,362.338013,348.796021,345.019012,358.408997,364.856018,382.098999
0.3,350.740997,301.415009,362.186005,366.458008,352.609985,349.330017,363.94101,370.884003,389.958008
0.32,355.052002,301.186005,365.962006,369.662994,355.852997,353.296997,369.548004,377.330994,397.855011
0.34,359.210022,300.881012,370.005981,373.324982,359.553986,357.645996,375.423004,383.968994,405.97998
0.36,363.559021,301.14801,373.707001,376.643982,362.490997,361.690002,380.764008,390.834991,414.335022
0.38,367.678986,301.109985,376.757996,379.352997,365.772003,365.46701,386.067017,397.511017,422.536987
0.4,371.302979,300.729004,379.734009,382.365997,368.785004,369.358002,391.368988,404.035004,430.96701
0.42,375.003998,301.186005,382.403992,384.731995,371.684998,373.210999,396.671997,410.367004,439.359985
0.44,378.170013,301.14801,384.617004,386.601013,373.973999,376.682007,401.402008,416.929016,447.486023
0.46,381.26001,300.919006,386.944,388.774994,376.757996,379.887024,406.399994,423.299988,455.993011
0.48,384.158997,300.69101,388.622986,390.834991,378.742004,383.282013,411.015991,429.174011,464.156006
0.5,386.981995,301.225006,390.415985,391.97998,380.955017,386.256989,415.212006,435.277985,471.747986
0.52,388.85199,300.614014,392.093994,392.933014,383.053009,389.079987,419.674988,441.419983,480.026001
0.54,391.21698,300.766998,393.162018,394.116028,384.731995,391.750977,423.643005,446.684998,487.960999
0.56,393.047974,300.958008,393.696014,394.764008,386.181,394.344971,427.114014,451.911011,495.056976
0.58,394.459015,300.804993,394.230011,395.108002,387.936005,396.748016,430.585999,456.945984,502.342987
0.6,396.21402,300.804993,394.764008,395.26001,389.424011,398.656006,433.942993,461.791016,509.628998
0.62,397.053009,301.109985,394.573975,395.298981,390.109985,400.945007,436.957001,466.330994,516.190979
0.64,397.778015,301.14801,394.497009,395.108002,391.255005,402.699005,440.122986,470.794006,522.752014
0.66,398.960999,300.996002,394.53598,394.955017,392.399017,404.415985,442.792999,475.142975,529.276001
0.68,399.152008,300.729004,393.696014,394.612,392.552002,406.284973,445.311005,479.110992,535.265015
0.7,399.53299,300.766998,393.276978,394.039978,393.543976,407.543976,447.867004,482.886993,540.757996
0.72,399.723999,300.958008,392.780975,393.276978,394.116028,408.841003,450.118011,486.397003,546.557007
0.74,399.34201,300.881012,391.712982,392.246979,394.421021,410.061981,452.291992,489.524994,551.707031
0.76,399.113007,301.033997,390.492004,391.026001,394.840973,411.359009,454.46701,492.920013,556.743042
0.78,398.57901,300.729004,389.5,390.186981,395.069977,412.541992,456.182983,495.705017,561.664001
0.8,398.083008,300.842987,387.89801,388.889984,395.527008,413.877014,458.166992,498.490021,566.088989
0.82,397.588013,301.071991,386.485992,387.402008,395.794983,414.716003,460.417999,501.618042,570.514038
0.84,396.786011,300.537994,385.037018,385.914001,395.604004,415.554993,461.82901,504.556,574.749023
0.86,395.832977,300.156006,383.358002,384.503021,396.100006,416.85199,463.507996,507.035004,579.020996
0.88,394.917023,300.766998,381.640991,383.015015,396.290009,417.501007,465.492004,509.819977,582.531006
0.9,394.001984,300.842987,380.115997,381.373993,396.21402,418.226013,467.093994,512.338013,586.307983
0.92,392.704987,300.537994,378.246002,380.115997,396.252014,419.256012,468.695984,514.473999,590.237
0.94,391.330994,300.652008,376.567993,378.550995,396.443024,420.132996,470.450989,516.83905,593.860962
0.96,390.071991,300.842987,374.697998,377.063995,396.443024,421.125,472.205994,519.204956,597.370972
0.98,388.432007,301.033997,372.752991,375.919006,396.21402,422.001984,473.998993,521.684021,601.070984
1,387.286987,300.69101,370.807007,374.697998,396.367004,423.031982,475.791992,524.164001,604.161011
1.02,385.876007,300.233002,368.899994,373.973999,396.21402,424.062012,477.546997,526.60498,607.366028
1.04,384.274017,300.69101,367.069,373.896973,396.21402,424.940002,479.492004,529.427979,610.875
1.06,382.557007,300.881012,365.238007,374.011993,396.328979,426.16098,481.667023,531.71698,613.697998
1.08,381.106995,300.614014,363.445007,374.125977,396.290009,427,483.612,534.005981,616.940979
1.1,379.391022,300.537994,361.155975,375.194,396.21402,428.449982,485.367004,536.677002,620.26001
1.12,377.635986,300.69101,359.248016,376.376984,396.367004,429.594025,487.389008,539.309021,623.463989
1.14,375.919006,300.919006,358.065979,377.597992,396.710022,430.700012,489.562988,541.827026,625.828979
1.16,374.125977,300.958008,356.005981,378.779999,397.053009,431.997009,491.584991,544.497009,628.614014
1.18,372.677002,300.156006,354.097992,380.421021,397.588013,433.333008,493.835999,546.899963,631.89502
1.2,371.417999,300.575989,352.877991,382.136993,397.626007,434.47699,495.743011,549.609009,634.871033
1.22,369.128998,300.842987,351.085022,383.43399,398.083008,436.002991,497.688995,552.278992,637.960999
1.24,367.26001,300.30899,349.368011,385.037018,398.57901,437.186005,499.977997,554.872986,640.669006
1.26,366.039001,300.537994,348.147003,386.334015,399.34201,438.673004,502.228973,557.506042,643.530029
1.28,364.169006,300.881012,346.736023,387.89801,399.380005,440.16098,504.25,560.252014,646.77301
1.3,362.720001,300.804993,345.515015,389.233002,399.990997,441.457977,506.233978,563.036987,649.786987
1.32,361.155975,300.270996,344.790009,390.300995,400.257996,442.869995,508.675995,565.630981,652.571045
1.34,359.515015,300.575989,344.141998,390.988007,400.487,444.356995,510.621002,568.454041,655.661987
1.36,358.027985,300.652008,344.027008,391.712982,400.678009,445.731018,512.910034,571.01001,658.560974
1.38,356.578003,300.69101,344.446991,392.552002,401.325989,446.912994,514.893982,573.490051,661.383972
1.4,354.860992,300.5,345.820007,392.742981,401.746002,448.516022,516.953979,575.969971,664.396973
