Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,304.005005,304.843994,312.626007,304.501007,299.046021,302.592987,304.957977,294.429993,287.028992
0.02,305.110992,306.941986,313.046021,306.065002,301.562988,305.493011,306.140991,297.404999,288.975006
0.04,306.52301,309.651001,314.763,308.735016,304.080994,308.96402,308.735016,300.799988,291.911987
0.06,307.820007,312.626007,317.433014,311.940002,307.895996,313.464996,312.321014,303.622986,295.421997
0.08,309.345001,316.631989,319.911987,315.182007,311.596008,317.85199,315.60199,307.057007,298.28302
0.1,311.404999,321.858002,323.498016,319.187988,315.257996,322.621002,320.255981,311.558014,302.020996
0.12,314.190002,327.389008,327.084015,323.803986,319.454987,328.686005,325.215027,315.449005,306.713013
0.14,317.85199,333.112,331.585999,328.037994,323.72702,335.095001,330.326996,321.018982,312.321014
0.16,322.468018,338.986023,337.155029,333.072998,328.304993,340.855988,335.819977,326.28302,318.309998
0.18,325.749023,344.518005,343.029999,338.452026,333.988983,345.432983,341.274994,332.424988,323.956024
0.2,328.915009,350.468994,347.263977,343.563995,340.473999,349.401001,346.044006,338.452026,329.983002
0.22,333.378998,356.344025,352.147003,348.675995,346.615997,354.131012,349.972992,344.251007,337.040985
0.24,338.223022,361.912994,357.792999,354.092987,352.03299,360.119995,354.932007,350.126007,343.755005
0.26,342.992004,368.093018,363.743988,359.089996,357.412018,366.299988,361.265015,356.19101,350.201996
0.28,347.798004,374.311005,369.276001,364.355011,363.058014,371.870026,367.75,361.837006,356.992004
0.3,352.03299,380.757996,374.578003,369.542999,368.894012,376.82901,373.395996,367.673981,363.934998
0.32,356.572998,386.442017,380.376984,374.348999,374.27301,381.559021,378.735992,374.27301,370.95401
0.34,361.988983,391.973999,386.747009,378.697998,379.269989,385.832001,384.000977,380.453003,378.088013
0.36,367.177979,396.818024,392.622009,382.779999,384.191986,389.98999,389.380005,386.671021,384.572998
0.38,371.450012,401.740021,397.237976,387.128998,389.380005,393.575989,394.453003,392.240997,391.019989
0.4,375.378998,406.470001,401.587006,391.134003,394.300995,396.665985,398.572998,397.581024,397.428986
0.42,379.727997,410.398987,405.324982,394.567993,398.687988,400.02301,402.808014,402.959991,403.532013
0.44,383.810028,413.908997,409.711975,398.000977,402.617004,403.532013,407.233002,407.766998,409.751007
0.46,387.81601,417.647003,413.679993,400.899994,405.402008,406.507996,411.390991,412.153992,415.740021
0.48,391.134003,421.080994,417.151001,403.417999,408.263,408.376984,414.481018,416.654999,421.119019
0.5,394.681976,423.941986,420.432007,405.477997,412.574005,410.247009,417.304016,421.69101,426.001984
0.52,398.115021,426.42099,423.255005,407.270996,414.862,411.695984,420.470001,425.695984,431.266022
0.54,400.595001,428.138,425.390991,408.721008,416.692993,412.574005,423.10199,428.786011,436.033997
0.56,402.997986,429.549011,427.069977,410.360992,419.097015,413.641998,425.390991,431.876007,439.505981
0.58,405.707001,431.227997,428.671997,411.085999,420.813995,415.511017,427.298981,434.432007,444.121979
0.6,407.233002,431.838013,430.083008,412.039001,421.270996,416.846008,429.09198,437.484009,447.364014
0.62,408.300995,432.220001,430.808014,412.841003,421.347992,417.455994,430.57901,439.238983,449.958008
0.64,409.980011,432.830017,430.999023,412.916992,422.149017,417.266022,431.686005,441.451019,452.742981
0.66,411.582001,433.669006,431.686005,412.345001,422.721008,416.884003,431.838013,442.90097,455.336975
0.68,412.345001,433.821991,431.686005,412.345001,423.674988,416.57901,432.220001,444.197998,457.206024
0.7,412.574005,433.287994,431.495026,411.695984,424.247009,416.846008,432.410004,445.037018,458.694
0.72,413.031006,432.449005,431.380005,410.932983,424.169983,416.692993,433.020996,445.761993,460.449005
0.74,412.993011,431.762024,430.388977,409.751007,423.751007,416.999023,433.364014,446.601013,461.975006
0.76,412.307007,430.960999,429.81601,408.988007,423.635986,417.075012,433.973999,447.44101,463.309998
0.78,412.115997,430.57901,429.473022,408.033997,422.683014,417.151001,434.165009,447.937012,464.873993
0.8,411.238007,429.358978,428.366974,407.195007,422.338989,417.266022,433.860016,448.584991,466.019012
0.82,410.703979,427.718018,426.687988,406.165009,422.644989,416.57901,433.593018,449.234009,466.475983
0.84,410.398987,426.53598,425.734985,405.057983,422.872986,415.891998,432.868011,449.920013,467.238983
