Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,290.498993,308.77301,301.447998,296.144989,294.885986,291.949005,287.52301,289.049011,301.867981
0.02,292.596985,310.299011,304.652985,298.854004,297.098999,294.122986,289.812012,291.03299,305.644012
0.04,295.343994,311.938995,308.123993,301.562012,299.692993,296.640991,291.681,294.122986,309.153992
0.06,298.358002,313.847015,311.32901,305.644012,302.707001,300.188995,294.389984,297.441986,312.664001
0.08,301.714996,317.127991,314.572021,309.574005,306.292999,303.698975,298.128998,301.218994,318.005005
0.1,305.682983,320.751984,318.92099,312.779022,310.108002,307.514008,302.210999,305.835022,324.833984
0.12,309.803009,324.947998,323.307983,316.479004,313.542023,311.558014,305.949982,310.795013,331.090973
0.14,313.502991,329.031006,327.542999,321.095001,317.471008,315.753998,311.062012,315.983002,337.195007
0.16,317.928986,333.837982,331.815979,325.138977,321.781982,320.865997,316.097992,321.934998,344.671997
0.18,322.544983,338.796997,337.080017,329.793976,326.359985,326.016998,321.438995,328.039001,353.141998
0.2,327.122986,343.795013,341.886993,334.372009,330.328003,330.747009,327.161011,335.173004,360.428009
0.22,331.853973,348.677979,346.006989,338.492004,335.096008,336.203003,333.303009,342.345001,368.402008
0.24,336.470001,353.446991,350.661987,342.649994,339.635986,342.002014,339.446014,349.36499,377.634003
0.26,341.01001,358.444,355.201996,347.075989,343.070007,346.656006,345.968994,356.917999,387.172028
0.28,345.359009,363.289001,359.017029,350.85202,347.113983,351.882996,352.340027,364.358002,395.755005
0.3,349.36499,367.867004,362.602997,354.095001,351.348022,357.605011,358.521027,372.10199,404.949982
0.32,353.598999,372.21701,366.532013,357.376007,354.743988,362.641022,365.311005,380.037018,414.257996
0.34,357.376007,376.18399,370.613983,360.809998,357.910004,367.333008,371.91098,387.286011,423.376007
0.36,360.886017,379.922974,373.476013,363.328003,361.229004,372.673981,377.901001,395.106995,431.845001
0.38,364.395996,383.471008,375.53598,366.113007,364.777008,377.442993,384.463013,403.575989,440.77301
0.4,367.294983,387.057007,378.969025,368.515991,367.561981,382.479004,390.947998,410.634003,450.272003
0.42,370.041992,389.727997,381.296021,370.462006,370.424011,386.903992,396.937988,418.035004,459.542999
0.44,372.902985,392.817993,382.937012,372.21701,373.169983,391.444,403.041992,426.198975,468.126007
0.46,375.115997,395.640991,385.835999,373.932983,375.458984,395.832001,409.489014,433.714996,477.701996
0.48,377.061981,397.358002,387.286011,375.687988,378.167999,400.294983,415.365021,440.77301,486.591003
0.5,378.625977,399.113007,388.278015,376.641998,380.53302,404.14801,421.087006,448.212006,494.563995
0.52,380.495026,400.906006,390.109009,377.481018,382.25,408.001984,426.580994,455.689026,502.958008
0.54,381.792023,401.973999,390.947998,378.053986,384.539001,412.351013,431.692993,462.213013,511.694
0.56,382.708008,403.118011,391.177002,378.778015,386.790009,416.39502,437.606018,468.812988,519.934021
0.58,383.623993,403.881012,392.169006,378.931,388.31601,419.675995,442.375,475.299011,527.755005
0.6,384.61499,404.492004,392.054993,379.007019,390.184998,423.299988,447.144012,481.516998,535.729004
0.62,384.653992,404.796997,391.75,378.778015,391.55899,426.656982,452.40799,487.774017,543.320007
0.64,385.035004,404.911011,392.436005,378.778015,392.513,429.632996,456.833984,493.725006,550.874023
0.66,385.149994,404.644012,391.75,378.28299,393.733002,432.684998,461.374023,499.904999,558.312988
0.68,385.072998,404.415009,390.987,377.901001,394.725006,435.851013,465.761017,505.361023,565.218994
0.7,385.035004,403.652008,391.101013,377.404999,395.945984,438.369019,469.652008,510.73999,572.353027
0.72,384.730011,402.661011,390.376007,376.260986,396.862,441.153992,473.733978,516.157959,580.32605
0.74,384.005005,401.78299,388.888,375.53598,397.242981,443.863007,477.701996,521.383972,586.69696
0.76,383.242004,401.019989,387.744019,374.544006,398.158997,446.265991,481.631989,526.687012,593.296997
0.78,382.516998,399.760986,387.095001,373.247009,398.884003,448.554993,485.332001,531.607971,600.164001
0.8,381.60199,398.083008,385.493011,372.10199,399.302979,450.997009,489.03302,536.567993,606.573975
0.82,380.571991,396.975983,384.501007,370.842987,399.876007,453.628998,492.733002,540.802002,612.829956
0.84,379.77002,395.144989,382.783997,369.165009,400.485992,455.879974,496.205017,545.609009,619.315979
0.86,378.28299,393.466003,381.105988,367.944,400.866974,458.054993,499.523987,550.111023,624.770996
0.88,377.061981,391.864014,380.113983,366.722992,401.515991,460.19101,503.109985,554.765991,630.227051
0.9,375.878998,389.994995,377.710022,365.121002,401.78299,462.518005,506.200012,559.075989,636.521973
0.92,374.085999,387.744019,375.878998,363.557007,401.973999,464.578003,509.634033,563.158997,642.73999
0.94,372.559998,386.180023,374.199982,362.373993,402.011993,466.410004,512.838013,567.775024,648.195007
0.96,371.033997,383.85199,372.826996,360.886017,402.165009,468.54599,515.85199,572.009033,654.260986
0.98,369.470001,382.097992,370.424011,360.314026,402.278992,470.529999,519.362,576.129944,659.717041
1,367.790985,380.190002,368.440002,359.665009,402.278992,472.436981,522.261963,580.32605,665.286987
1.02,366.074005,377.97702,367.06601,359.473999,402.622009,474.916992,525.390015,584.33197,670.932983
1.04,364.587006,375.916992,365.083008,359.741974,402.774994,476.747986,528.213013,587.993958,676.464966
1.06,362.641022,374.01001,362.869995,360.466003,402.812988,478.57901,531.341003,591.80896,681.882019
1.08,360.924011,371.834991,361.076996,362.031006,403.346985,480.906982,534.812988,595.890991,687.528015
1.1,359.169006,369.888977,359.932007,363.595001,403.881012,482.814026,537.827026,599.897034,693.098022
