Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ
0,306.975983,305.792999,297.934998,304.571991,299.460999,304.648987,304.839996,306.822998,305.182983
0.02,306.822998,307.39502,299.651001,306.098022,300.414001,306.250977,305.678986,307.738983,306.746979
0.04,306.822998,309.378998,300.985992,307.738983,301.748993,308.120026,307.204987,308.463989,307.357025
0.06,306.937988,311.438995,302.131012,309.798981,302.932007,309.188019,308.539978,309.378998,309.608002
0.08,306.822998,313.576019,303.35199,312.050018,304.076996,310.447021,309.912994,310.904999,312.126007
0.1,306.746979,316.513,305.029999,313.652008,305.90799,311.897003,311.859009,312.660004,314.415009
0.12,307.204987,320.174988,307.471985,316.550995,308.234985,313.38501,313.080017,314.528992,318.230011
0.14,306.899994,324.104004,310.06601,319.182983,310.904999,316.054993,315.253998,317.809998,322.57901
0.16,306.708984,328.797028,312.011017,322.043976,313.002991,318.839996,318.343994,320.708984,326.126007
0.18,306.975983,333.450989,313.690002,324.906006,315.636017,321.053009,320.937988,323.684998,330.933014
0.2,307.128021,338.10498,315.787994,327.881012,318.152985,323.914001,324.181,327.156006,336.502991
0.22,307.43399,342.988007,318.039001,330.779999,320.975983,326.698975,327.767029,331.734009,342.034027
0.24,307.471985,347.757019,320.632996,334.138,324.410004,329.75,330.933014,336.158997,347.795013
0.26,307.319,352.791992,323.417999,336.846008,328.072021,333.756012,334.557007,340.317993,354.279999
0.28,307.090027,357.674988,325.515991,339.592987,330.89502,336.769989,338.638977,345.200989,360.612976
0.3,306.822998,362.253021,327.423004,342.682983,333.602997,339.630981,342.644989,350.845978,367.174011
0.32,306.861023,366.449005,329.407013,344.628021,337.074982,343.903992,346.536011,355.501007,374.536987
0.34,307.090027,370.68399,331.46701,346.765015,340.126984,347.032013,350.656006,360.72702,381.326996
0.36,307.39502,374.803986,333.298004,349.359009,342.988007,350.044983,354.700012,366.753998,388.38501
0.38,307.43399,378.35199,334.519012,350.656006,345.886993,353.670013,359.086975,372.28598,395.862
0.4,307.39502,381.709015,336.083008,352.220001,348.519012,357.065002,362.940002,377.359985,403.263
0.42,307.090027,384.68399,337.417999,353.630981,350.88501,360.040009,367.212006,383.082001,410.053009
0.44,306.861023,387.277985,338.181,354.546997,353.401978,363.244995,371.179993,388.612976,417.45401
0.46,307.013977,389.60498,339.210999,355.309998,355.309998,366.259003,374.765991,393.649017,424.626007
0.48,307.43399,391.321991,339.554993,356.531006,357.446014,368.661987,378.35199,398.951996,431.416016
0.5,307.471985,392.695007,340.050018,356.835999,359.01001,371.255981,381.747009,404.406982,438.015991
0.52,307.509979,394.183014,340.050018,356.682983,360.460022,373.277985,384.645996,408.755981,444.615021
0.54,307.319,394.946014,340.813019,357.140991,361.604004,375.223022,387.735992,413.639008,450.756989
0.56,307.204987,395.289001,340.431976,357.027008,362.940002,377.39801,390.63501,417.796997,456.631989
0.58,306.975983,395.251007,340.164978,356.148987,363.473999,378.80899,392.772003,422.032013,461.935028
0.6,307.242981,395.060974,339.78302,356.072998,364.122009,380.221008,395.098999,425.808014,466.894012
0.62,307.471985,394.259003,339.287994,355.042999,364.466003,381.097992,397.197021,428.936005,471.509979
0.64,307.357025,393.611023,338.829987,354.088989,364.274994,382.281006,398.188995,431.683014,476.011993
0.66,307.357025,392.962006,338.10498,353.44101,364.541992,382.699982,399.714996,434.621002,480.016998
0.68,307.357025,391.092987,337.455994,352.182007,364.122009,382.890991,400.821014,437.061981,483.640991
0.7,307.242981,389.682007,336.502991,350.847015,363.779022,383.27301,401.278992,438.664001,486.425995
0.72,307.319,388.078979,335.358002,349.701996,363.473999,383.044006,402.118011,440.457001,489.248993
0.74,307.319,385.675995,334.365997,348.291016,362.863007,382.815002,402.194,441.830994,491.118011
0.76,307.204987,383.540009,333.335999,346.459015,361.986023,382.815002,402.041992,442.097992,493.254974
0.78,307.471985,381.556,332.039001,345.352997,361.261017,381.938019,402.231995,442.898987,494.780975
0.8,307.357025,378.618988,330.322998,343.559998,360.574005,381.36499,401.126007,443.432983,495.124023
0.82,307.280975,376.253021,329.483002,341.728973,359.468018,380.526001,400.325012,442.936981,495.696014
0.84,307.090027,373.888,328.224976,340.279022,358.437988,379.382019,400.096008,442.059021,496.078003
0.86,307.051971,370.68399,326.660004,338.600983,357.751007,378.657013,398.914001,441.906982,495.810974
0.88,306.937988,368.089996,325.477997,337.036987,356.45401,377.778992,397.807007,441.181976,495.391022
0.9,307.204987,365.723999,324.218994,335.472992,355.462006,376.481995,397.121002,439.999023,494.933014
0.92,307.204987,362.901001,322.807007,334.365997,354.279999,375.528992,395.633026,438.968994,494.513977
0.94,307.39502,359.96402,321.471985,333.298004,353.44101,374.574982,394.297974,437.481995,493.369019
0.96,307.43399,357.598999,320.290009,332.572998,352.028992,373.430023,393.344025,436.145996,492.300995
0.98,307.39502,354.889984,319.449982,332.115997,351.303986,372.514984,392.123016,435.078003,491.195007
1,307.242981,352.411011,318.381989,331.619995,350.502991,371.828003,391.016998,433.552002,490.393982
1.02,307.43399,350.235992,317.084991,332.001007,349.855011,370.988983,390.178009,432.255005,489.095978
1.04,306.746979,348.062012,315.979004,332.039001,349.167999,370.68399,389.108978,431.225006,488.218994
1.06,307.280975,345.619995,314.757996,332.764008,349.014984,370.149994,388.231995,429.966003,487.264984
1.08,307.39502,343.712982,313.994995,333.832001,348.747986,369.501007,387.773987,428.89801,486.501984
1.1,307.357025,341.538025,313.231995,334.899994,348.747986,369.195984,387.393005,427.792023,486.350006
1.12,307.39502,339.707001,312.584015,335.81601,348.747986,369.386993,386.363007,427.334015,485.662994
1.14,307.471985,337.799988,312.23999,337.074982,348.671997,369.462982,386.667999,426.762024,485.738983
1.16,307.013977,335.968994,311.744019,338.485992,348.787018,368.96701,386.247986,426.266022,485.929993
1.18,306.937988,334.404999,310.638,339.477997,348.863007,369.309998,385.751984,426.380005,485.967987
1.2,307.43399,332.726013,309.912994,340.965973,349.054016,369.843994,385.980988,426.304016,486.654999
1.22,307.547974,331.276001,309.341003,342.224976,349.321014,369.958984,386.247986,426.304016,487.34201
1.24,307.471985,329.789001,308.615997,343.369019,349.588013,370.302002,386.438995,426.571014,488.181
1.26,307.547974,328.720001,308.501984,344.285004,349.968994,371.140991,387.164001,426.838013,489.553986
1.28,307.39502,327.576019,308.27298,345.239014,350.084015,371.065002,387.355011,426.953003,490.966003
1.3,307.128021,326.240997,308.120026,345.811005,350.427002,371.828003,387.811981,428.059021,492.071991
1.32,307.39502,325.325012,307.891022,346.459015,350.807983,373.125,388.574982,428.822021,493.789001
1.34,307.471985,324.562012,307.967987,346.916992,351.036987,373.697021,389.490997,429.394012,495.620026
1.36,307.509979,323.151001,308.578003,346.994019,351.761993,374.116974,390.253998,430.958008,497.680023
1.38,307.891022,322.234985,309.837006,347.528015,352.524994,375.414001,391.208008,431.835999,499.587006
1.4,307.700989,321.471985,311.171997,347.412994,353.325989,376.100983,392.123016,432.713013,501.723999
1.42,307.43399,320.47998,312.393005,347.145996,353.975006,376.902008,392.848022,434.621002,503.97403
1.44,307.471985,319.602997,314.03299,346.803009,355.156982,378.084991,394.297974,435.688995,506.148987
1.46,307.39502,319.106995,315.75,346.382996,355.958008,378.695007,395.175018,436.794983,508.513977
1.48,307.509979,318.457977,317.772003,345.925018,357.178986,379.763,395.976013,438.778992,510.802979
1.5,308.387024,317.772003,320.517975,345.200989,358.018005,380.640015,397.27301,440.227997,513.434998
1.52,308.196991,317.16098,323.264984,344.247009,358.819977,381.747009,398.455994,441.754028,515.494995
1.54,308.005981,316.475006,325.707001,343.598022,359.735016,383.082001,399.677002,443.585022,518.203979
1.56,307.624023,315.75,328.33902,342.644989,360.460022,383.958984,401.088013,444.691986,520.835999
1.58,307.662018,315.445007,331.200012,341.538025,361.261017,384.950989,402.30899,446.561005,523.468018
1.6,308.196991,315.024994,333.756012,340.279022,361.909973,386.018982,403.529999,448.696991,525.833008
1.62,308.15802,314.644012,336.044983,339.363983,362.787018,387.431,404.940979,450.071014,528.504028
1.64,308.234985,314.223999,338.143005,338.066986,363.436005,388.345978,406.581024,451.940002,530.982971
1.66,308.196991,313.765991,339.973999,336.540985,364.197998,389.911011,407.611023,453.884979,533.234009
1.68,308.196991,313.118011,341.881989,335.625,365.076019,390.75,408.90802,455.639984,535.52301
1.7,307.547974,312.622009,343.559998,334.136993,366.106018,392.009003,410.625,457.356995,537.965027
1.72,307.738983,312.23999,344.743011,332.839996,367.403015,393.153015,411.998016,459.378998,540.177002
1.74,308.120026,312.468994,346.002014,331.65802,368.356995,394.450012,413.447998,460.943024,542.847961
1.76,308.15802,312.506989,346.954987,330.094025,368.890991,395.366028,415.394012,463.003021,545.174988
1.78,308.348999,312.23999,347.641998,329.064026,370.721985,396.854004,416.346985,465.216003,546.815002
1.8,308.196991,312.050018,348.024017,327.843018,371.942993,397.921997,418.330994,466.627014,549.828979
1.82,307.776978,311.47702,348.367004,326.470001,372.514984,399.181,419.743011,468.381989,552.079956
1.84,307.814972,311.058014,348.671997,325.554016,373.888,400.401001,421.078003,470.098999,553.757996
1.86,308.082001,310.904999,348.32901,325.248993,375.03299,401.851013,422.450989,471.852997,556.695984
1.88,308.15802,311.171997,347.871002,324.410004,375.375977,402.766998,424.053009,473.684998,559.098999
1.9,308.196991,310.600006,347.528015,324.295013,376.444,404.10199,425.427002,475.59198,560.738953
1.92,308.387024,310.141998,346.954987,324.410004,377.550018,405.169983,427.067017,477.041992,563.447998
1.94,308.082001,310.141998,345.886993,324.944,377.588989,406.390991,428.555023,479.063019,565.850952
1.96,307.929993,309.722992,344.856995,326.240997,378.161011,407.458984,429.966003,481.084991,567.605957
1.98,307.776978,309.531982,343.789001,328.263,379.229004,408.793976,431.45401,482.421021,569.971008
2,308.196991,309.608002,342.644989,330.056,379.343018,409.747986,432.751007,484.174988,572.526978
2.02,307.967987,309.378998,341.576019,332.688019,379.916016,410.777985,434.391998,486.234985,574.625
2.04,308.234985,309.074005,339.935974,335.854004,380.984009,412.265991,435.688995,487.684998,577.028992
2.06,308.27298,308.921021,338.677002,339.173004,381.402985,413.256989,437.061981,489.440002,579.356018
2.08,307.509979,308.921021,336.960999,342.568024,382.205017,414.248993,438.701996,491.423981,581.529968
2.1,307.586029,308.463989,335.320007,346.536011,383.082001,415.127014,440.037994,492.834991,583.627991
2.12,307.547974,308.348999,334.328003,349.968994,383.386993,416.575989,441.525024,494.551971,585.916992
2.14,307.547974,308.463989,332.802002,353.401978,384.454987,417.300995,442.936981,496.345001,587.97699
2.16,307.471985,307.738983,331.085999,357.332001,385.791016,418.368988,444.309998,497.985016,590.228027
2.18,307.509979,308.005981,329.445007,360.498016,386.058014,419.247009,445.606995,499.358002,592.630981
2.2,307.586029,307.776978,328.224976,363.740997,386.514984,420.277008,446.71402,501.190002,594.768005
2.22,307.738983,307.700989,326.546021,366.487,387.468994,421.42099,448.125,502.944,596.750977
2.24,307.43399,307.853027,325.173004,368.738007,387.660004,422.145996,449.575012,504.393982,598.926025
2.26,307.166992,307.39502,324.218994,371.332001,387.811981,423.251984,450.794983,505.996002,600.947998
2.28,307.280975,307.013977,322.921997,373.430023,388.040985,424.09198,451.824982,507.597992,602.817017
2.3,307.509979,307.242981,321.395996,375.108978,388.345978,424.85498,453.428009,509.200989,604.83905
2.32,307.509979,307.090027,320.441986,376.177002,388.498993,425.617004,454.533997,510.878967,606.975037
2.34,307.43399,307.128021,319.144989,377.626984,389.490997,426.723999,455.755005,512.328979,608.80603
2.36,307.471985,307.051971,318.039001,378.046021,389.79599,427.181976,456.860992,513.701965,610.598999
2.38,307.204987,307.051971,317.046997,378.122986,390.178009,428.288025,457.815002,515.380981,612.888
2.4,307.090027,306.822998,316.016998,378.237,391.169006,429.013,458.997009,516.487,614.871948
2.42,307.319,306.708984,314.911011,378.161011,391.932007,429.737976,460.065979,518.088989,616.32196
2.44,307.357025,306.47998,314.415009,377.436005,392.237976,430.806,461.095978,519.882019,618.228943
2.46,307.357025,306.326996,313.536987,376.673004,393.19101,431.569,462.240021,521.484985,620.403015
2.48,307.586029,306.67099,312.584015,375.79599,393.916016,432.179016,463.460999,522.782043,622.386963
2.5,307.662018,306.212982,312.431,374.383972,394.221008,433.018005,464.834015,524.155029,624.179993
2.52,307.509979,306.365021,311.821014,372.781982,394.793976,434.354004,465.673004,525.947998,625.820984
2.54,307.547974,306.556,311.171997,371.294006,395.327972,435.040009,466.703003,527.512024,627.614014
2.56,307.662018,305.869995,310.562012,369.234009,395.442017,435.651001,467.847992,529.075989,629.787964
2.58,307.051971,305.71698,309.722992,367.212006,396.091003,436.604004,468.572998,530.60199,632.039001
2.6,307.929993,305.71698,309.608002,365.076019,396.319,437.404999,469.984009,532.432983,634.060974
2.62,307.891022,305.869995,309.378998,362.901001,396.663025,438.205994,470.899994,533.845032,636.044006
2.64,307.471985,305.830994,309.188019,360.460022,396.854004,439.312988,472.082001,535.332031,638.294983
2.66,307.891022,305.487976,309.112,358.362,397.197021,440.037994,473.302979,536.973022,640.622009
2.68,307.738983,305.449982,309.341003,355.881989,397.578003,440.685974,474.447021,538.537048,643.024963
2.7,307.242981,305.563995,309.875,353.708008,397.884003,441.563995,475.629974,539.758057,645.390991
2.72,307.738983,305.334991,311.171997,351.190002,398.761017,442.326996,476.736023,541.741028,647.450989
2.74,308.348999,305.334991,312.546021,348.596008,399.06601,443.051025,477.613983,543.420044,649.778015
2.76,307.929993,305.182983,314.682007,346.803009,399.791016,444.080994,479.330994,544.335022,651.875977
2.78,307.853027,305.296997,317.427979,344.476013,400.859009,444.615021,480.283997,545.747009,654.049988
2.8,307.776978,305.411987,320.250977,342.415985,401.201996,445.569,481.505005,547.616028,656.301025
2.82,307.319,305.182983,323.799011,340.622986,401.889008,446.369995,482.764008,548.875,658.361023
2.84,307.43399,305.220978,327.690002,339.05899,402.498993,447.057007,483.602997,549.790955,660.307007
2.86,307.624023,305.334991,331.352997,338.218994,402.652008,447.666992,485.204987,551.621948,662.100037
2.88,307.586029,305.334991,335.929993,337.684998,403.033997,448.507019,486.274017,552.651978,664.389038
2.9,307.929993,305.220978,339.554993,337.53299,403.376984,449.117004,487.493988,553.987,666.143005
2.92,307.891022,305.334991,343.826996,338.447998,403.261993,449.764984,488.523987,555.437012,667.89801
2.94,307.319,305.182983,347.795013,339.744995,403.796997,450.834015,489.78299,556.695984,670.187012
2.96,307.128021,305.296997,351.53299,341.805023,403.91098,451.139008,490.812988,557.916016,671.942017
2.98,307.357025,305.296997,354.776001,344.399017,404.024994,451.824982,492.110016,559.480042,673.582031
3,306.899994,305.373993,358.514008,347.489014,404.597992,452.703003,493.026001,561.120972,675.56604
3.02,307.090027,305.563995,361.146973,351.227997,404.787994,453.390015,494.170013,562.188965,677.397034
3.04,307.319,305.259003,363.893005,355.234009,405.246002,453.80899,495.429016,563.561951,678.960999
3.06,306.937988,305.296997,366.373016,359.544006,405.932983,454.763,496.535004,565.164978,680.945007
3.08,307.090027,305.259003,368.050995,363.588013,406.313995,455.755005,497.680023,566.30896,682.432983
3.1,307.013977,305.259003,369.615997,368.356995,407.22998,456.213013,498.748016,567.453003,684.225952
3.12,306.784973,306.059998,371.332001,372.591003,407.611023,456.898987,499.854004,569.093994,686.171021
3.14,306.937988,306.937988,372.362,376.787018,407.840027,457.852997,500.846039,570.161987,688.154968
3.16,307.853027,308.425018,372.858002,380.563995,408.526978,458.807007,502.219971,571.382996,689.872009
3.18,307.471985,310.104004,373.125,384.225983,408.832001,459.341003,503.13504,572.83197,691.969971
3.2,307.319,311.934998,373.201996,387.773987,409.098999,460.371002,504.470001,574.244019,693.953979
3.22,307.929993,314.605011,373.163025,390.596985,409.328003,461.172028,505.119019,575.465027,695.213013
3.24,307.319,318.535004,372.018982,393.153015,409.595001,462.011017,506.148987,577.257996,696.96698
3.26,307.280975,322.692993,371.52298,395.366028,409.78598,462.850006,507.255005,578.172974,699.104004
3.28,308.120026,327.194,370.798004,397.27301,410.167023,463.957001,508.171021,579.507996,700.705994
3.3,308.082001,332.459015,369.15799,398.417999,410.128998,464.757996,509.468018,581.033997,702.612976
3.32,308.082001,337.98999,367.975006,399.371002,410.510986,466.016998,510.573975,582.597961,704.710999
3.34,308.27298,343.484009,366.563995,400.171997,411.235992,466.856018,511.412964,583.284973,706.314026
